iteration,max_drawdown,final_equity
736,0.020727277624569215,10197.986480128386
737,0.019118323984618373,10680.439558102025
738,0.0285613069932685,10250.195490695614
739,0.009322861019928474,11239.339313999022
740,0.010032541686438856,10836.24967761223
741,0.047777637509411684,10060.297253975405
742,0.010359286728468075,10737.82739509386
743,0.020793770029370957,10397.87862589788
744,0.016615817021762205,10800.270142896294
745,0.019052489584463213,10879.399459486389
746,0.019739996600190927,10904.655469509802
747,0.021035457527904373,10693.423602717348
748,0.018549451720960956,10367.026140412534
749,0.01910447285075577,10789.961211580321
750,0.019172138316706385,10504.505292601872
751,0.019387337907145405,10573.101466288424
752,0.013403051551071203,10659.953212823048
753,0.03851991636025593,10161.39070306843
754,0.013929644396560581,10460.833506653003
755,0.01404146544626599,10627.125179438191
756,0.024766068627573863,10646.219287967806
757,0.009849438363658793,10983.50069904106
758,0.020754543477368985,10730.615806652062
759,0.031160052457711078,10424.93949958867
760,0.013391901012401997,10441.612518374408
761,0.04082889343655059,10146.471628178695
762,0.020560594643236202,10541.763649115694
763,0.009306928253542238,11289.336551460441
764,0.010214738894142183,10834.965791061824
765,0.01244259574105457,10559.863201292916
766,0.010069405959871004,11036.678038719036
767,0.03077403000875889,10021.35264310427
768,0.023737928094906963,10247.002399767525
769,0.04571338922322232,9932.69274399384
770,0.01158331266619194,11282.965816190599
771,0.01764132667172318,10524.033048747347
772,0.035512011478848284,10525.733854529386
773,0.030184535526844008,10521.513489529949
774,0.024178355356366952,10443.7398551383
775,0.031097388344080316,10465.951475114962
776,0.009872439272723412,11133.204320738287
777,0.022696264187833902,10378.934598807125
778,0.021315586675217827,10278.770531111866
779,0.014231392447616318,10815.331871766379
780,0.009846215457722797,10869.949237147051
781,0.019134675267328333,11024.147043727617
782,0.029053508291793182,10392.940595344262
783,0.05100587244003766,10029.995474093845
784,0.02197321112892378,10077.547801019115
785,0.020131562832965494,10395.947947370409
786,0.009792168410883088,10910.869344106513
787,0.024874564478944733,10644.077537703752
788,0.030819018234135003,10409.396238321877
789,0.02893601947702438,10668.253712470996
790,0.012171896690172768,10563.527328492672
791,0.01726721984747147,10450.308421782753
792,0.016504947418361615,10690.933460996683
793,0.024276352250896686,10542.105706300532
794,0.009633179191117693,11360.034482069801
795,0.009734535029887416,11036.467326787786
796,0.041073459414551615,10434.000196670708
797,0.010164576191521876,10940.961706279837
798,0.027965144145551856,10716.088373956994
799,0.010546605839716902,10671.32011623326
800,0.05621769911368029,9517.31586697744
801,0.020384011967403477,10849.979479539148
802,0.026077772391489167,10133.11261788783
803,0.02705577291232225,10435.076361057054
804,0.020789264010764315,10482.574835134115
805,0.019315769508483214,10778.133024508468
806,0.01941444044275657,10527.203722848633
807,0.027892814757487765,10403.46008985259
808,0.011854534040539334,10419.004994520006
809,0.019496118843350375,10598.076024609254
810,0.02019744007819319,10720.606057690433
811,0.009472363037747946,11432.801095021856
812,0.03252079585430588,10383.70344248465
813,0.010132717776596026,11308.854085198598
814,0.012244336339145432,10808.026535113877
815,0.020140085482700975,10331.405133387461
816,0.01955919201688156,10470.655586440304
817,0.023439224243143444,10153.885931428873
818,0.020238603625587676,10694.641982466934
819,0.026775628168578817,10546.312921045941
820,0.016370057353911147,10587.999311691612
821,0.02815256394886256,10744.480772344285
822,0.02016007009218204,10466.47413695741
823,0.053827137074979506,9985.9950622321
824,0.030611907645911558,10010.629244840373
825,0.027777845193344107,10765.781183089251
826,0.023337185874327118,10353.174892813558
827,0.012561139253775772,10840.92500572891
828,0.02977963774200209,10567.240720128671
829,0.02012432172283863,10190.913738931964
830,0.018639345880531104,10489.360182418719
831,0.019249083172646668,10624.789665038603
832,0.009875909013217277,11008.838939617486
833,0.03266785811766905,10632.257535926377
834,0.028448498224528877,10667.464447503104
835,0.019281222503791436,10714.372631345705
836,0.033973065627097704,10346.547843843717
837,0.02626285888633551,10900.362179236636
838,0.040984581835743446,10841.08025913547
839,0.027646858081380052,10373.311316855876
840,0.01007556050054983,11216.970964842054
841,0.012204618596112767,10637.305508956188
842,0.009856307641845644,11019.138121603286
843,0.03283585164676734,10365.135877750052
844,0.02304029073112521,10320.924422593365
845,0.020334753612301453,10412.63216304583
846,0.02147542023608016,10026.637005870789
847,0.009873030752222919,10718.801082977701
848,0.02007806965466558,10855.489049970693
849,0.01011073480235375,10864.227581928442
850,0.020315768728585513,10548.857024575362
851,0.038653438742693336,10149.971661753441
852,0.018810303861777577,10965.584181746086
853,0.021714581973015755,10230.42757537309
854,0.009635280903955542,11331.932232610243
855,0.009465559970689298,11172.316861432855
856,0.010734864733403208,10594.887246526001
857,0.022648106236997596,10745.903859432361
858,0.011025516732002739,10926.046528215345
859,0.021171984210491834,10479.56175746867
860,0.02047601792601352,10934.775275779482
861,0.043809418696006346,10090.65722360797
862,0.023665532062468752,10387.801436627717
863,0.020399448654933577,10269.504366062709
864,0.010165031940442028,11035.453967868018
865,0.01894072739280292,10547.069551724167
866,0.01397593345661837,10093.490252475323
867,0.011428026678786432,10770.480260776381
868,0.010500571337823433,10900.963300250396
869,0.01722766325591549,10267.728378588457
870,0.009131250753884464,11222.629742712064
871,0.030728352475763884,10508.953088713517
872,0.02734820182481695,10356.976497119118
873,0.027344972210467684,10792.727791664654
874,0.01251564150470352,11029.75353041632
875,0.026871155030835883,10450.881161892707
876,0.03053838543209974,10387.43262933788
877,0.018212152753626136,10822.830085733642
878,0.02563265622036632,10432.641612848161
879,0.019482883297029893,10525.54720169717
880,0.01047601772214867,10802.017625939245
881,0.02080755540219858,10838.440428834694
882,0.012812648934147654,10749.713606393525
883,0.01625360269115477,10823.451433810029
884,0.011999388917207747,10746.628887045197
885,0.011640399317350466,10486.976889376252
886,0.01826647977274835,10734.108496031686
887,0.032909151605669394,9857.97554863361
888,0.019555184735537048,10491.43098401801
889,0.011962527832141417,10845.20827277109
890,0.009520453655554616,10962.680854615253
891,0.010249995597165952,11342.183592560668
892,0.025141113990751803,10613.998482425393
893,0.019110890069932763,10972.041755844828
894,0.03704279892482414,10297.303472038493
895,0.009832270541333829,10860.382566144599
896,0.011430084164880895,10827.934228108397
897,0.022338498669879973,10334.258727487859
898,0.023808252776252987,10181.472603432147
899,0.02620025630848874,10182.398391938917
900,0.00986931091740973,11221.524523096405
901,0.009373408793600943,11395.25755810685
902,0.02010403810116378,10455.842161813684
903,0.020312219789766543,10655.555118438051
904,0.030287290516327604,10278.815867297068
905,0.01799840512862464,10687.246838825393
906,0.041446712102779316,10287.184535212464
907,0.04298052899575492,10011.410806356815
908,0.02056800339836381,10218.549943309621
909,0.010175340245596107,10975.750307337705
910,0.04178959837422588,9750.574894561465
911,0.010250178511135997,11053.687178299366
912,0.009509954764071456,11074.964915432622
913,0.023169198142552656,10617.653126414496
914,0.008886080827004969,11466.164634030372
915,0.010437242111255055,10599.176491491125
916,0.012535519021696171,10697.043909482634
917,0.010338210087420885,10960.250991063966
918,0.01958113073907529,10458.120846493533
919,0.018887941734916935,10787.726857801217
920,0.019557178170805448,10960.172958410292
921,0.009148013131298274,11264.799748400517
922,0.01218576502331407,10859.206291118458
923,0.010257433319124291,10827.453593186283
924,0.01838570227611772,10692.339970669918
925,0.0633537219301602,10343.709955066794
926,0.030166735032772625,10409.186284800386
927,0.01892454746195296,10921.203910637678
928,0.01022594571813544,10705.334132400018
929,0.019892103116288706,10968.304719767762
930,0.024445304369678882,10499.06235790698
931,0.019764666509378855,10813.355479723388
932,0.019403169759218696,10986.94197934916
933,0.022476801962007027,10073.832870843664
934,0.013002122094315914,10625.68295932141
935,0.02175707280759649,10379.99759130532
936,0.009792134123634309,11446.6061462314
937,0.01052289708300588,11027.513749210899
938,0.023619545404365574,10854.27804280134
939,0.015664114849395568,10808.42050376542
940,0.023050631242757472,10483.962936021315
941,0.009643132003455417,11021.544743692823
942,0.02735514565679865,10159.722668725637
943,0.017245833491014582,11265.503122271632
944,0.03608352247276217,10626.784297687656
945,0.009875392003154666,10935.746677165926
946,0.030357135268009674,10620.364086464193
947,0.028413498101976832,10545.881318362688
948,0.026328116075192216,10296.256418130864
949,0.042407059067185095,10306.232715830089
950,0.029086741314869956,10533.44937904
951,0.01875345414810482,10129.569291022202
952,0.024759986199145354,10434.447421014329
953,0.019338507602991273,10681.053000615151
954,0.009856534427470117,11027.703008817452
955,0.010274096593404806,11085.709447047717
956,0.0,11137.539057153343
957,0.018518075994990814,10980.44161707329
958,0.022220486491072926,10328.879782688438
959,0.025933844211191312,10617.906985945767
960,0.020219534807785156,10869.899664459565
961,0.010147612379428217,10676.776310388464
962,0.0340651312122542,10480.12030490903
963,0.00973650860928607,11125.442723488406
964,0.01981905216614372,10786.775685805958
965,0.033071552100094964,10110.551478391839
966,0.040353831965524896,9898.234245977748
967,0.02973626430345993,10721.55450764755
968,0.01841048586224877,10617.903650236864
969,0.016970453086252023,10820.902133242946
970,0.00999663273457519,10766.782392595209
971,0.009412144915557301,11471.586204950227
972,0.01831235946993563,10462.38678479035
973,0.011985020382945038,11039.429871338818
974,0.026651185775808314,10115.507891640853
975,0.02701765850929817,10689.027309049836
976,0.037230241288407816,10318.824449916905
977,0.011265952326143388,10689.324462997776
978,0.03988287960644473,10208.70308039695
979,0.00951538136142714,11057.298853394683
980,0.014625657038062019,10787.714286757975
981,0.019085753611385186,10344.151050333783
982,0.028216274533082952,10596.607695190933
983,0.028634506628764555,10291.721686433579
984,0.011995666379834692,10616.217452529598
985,0.02370252007147734,10809.455031650667
986,0.02598452513386509,10221.48136688714
987,0.01853945224827207,10746.551175756806
988,0.01693854321693429,10391.215429643264
989,0.010224137859845793,11009.603085109564
990,0.02717790338088111,10788.728331787315
991,0.01986016798989778,10328.392465177345
992,0.020876502241572167,10631.210414852216
993,0.01033677996952966,10926.558547161741
994,0.018823996269452328,10811.924250284852
995,0.04623002638993157,9833.234413347604
996,0.00998364901503565,10603.384436291542
997,0.020269093886686105,10475.623230530702
998,0.014374908058840199,10430.054602218657
999,0.020540452271447504,9911.395102721714
1000,0.010589758890010917,10723.153139661326
