symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,confluence
EURUSD,buy,2010-10-21T12:00:00+00:00,2010-10-21T13:00:00+00:00,1.39946,1.37825,1.39482,1.37866,3392.6000,-71.96828,0.505
EURUSD,buy,2010-11-04T12:00:00+00:00,2010-11-04T13:00:00+00:00,1.42663,1.40011,1.42176,1.40053,3062.4075,-81.20898,0.555
EURUSD,sell,2010-11-04T19:00:00+00:00,2010-11-04T23:00:00+00:00,1.41987,1.42314,1.42266,1.41558,5417.3726,-17.67636,0.65
EURUSD,sell,2010-11-04T17:00:00+00:00,2010-11-05T10:00:00+00:00,1.41868,1.41140,1.42639,1.40455,1317.1359,9.59196,0.65
EURUSD,sell,2010-11-04T17:00:00+00:00,2010-11-05T11:00:00+00:00,1.41868,1.41306,1.41259,1.40455,439.0453,2.46764,0.65
EURUSD,buy,2010-12-02T18:00:00+00:00,2010-12-02T19:00:00+00:00,1.32024,1.29907,1.31108,1.29946,1453.0630,-30.75523,0.505
EURUSD,sell,2010-12-23T15:00:00+00:00,2010-12-23T16:00:00+00:00,1.30630,1.30955,1.30911,1.31657,5132.7602,-16.70588,0.555
EURUSD,buy,2010-12-30T15:00:00+00:00,2010-12-30T16:00:00+00:00,1.32851,1.31753,1.32367,1.31793,2759.9596,-30.28728,0.555
EURUSD,sell,2011-01-06T08:00:00+00:00,2011-01-06T09:00:00+00:00,1.31175,1.31843,1.31447,1.31803,5129.3339,-34.25908,0.505
EURUSD,sell,2011-02-08T19:00:00+00:00,2011-02-09T03:00:00+00:00,1.36215,1.36521,1.36475,1.35818,5300.8024,-16.21096,0.52
EURUSD,sell,2011-03-10T08:00:00+00:00,2011-03-10T09:00:00+00:00,1.38341,1.39304,1.38801,1.39262,2738.4325,-26.35176,0.505
EURUSD,buy,2011-03-31T12:00:00+00:00,2011-03-31T13:00:00+00:00,1.41842,1.40262,1.41248,1.40304,2029.6062,-32.06029,0.505
EURUSD,sell,2011-04-12T19:00:00+00:00,2011-04-13T00:00:00+00:00,1.44724,1.44899,1.44851,1.44599,12931.5800,-22.74496,0.5700000000000001
EURUSD,sell,2011-04-14T12:00:00+00:00,2011-04-14T13:00:00+00:00,1.44281,1.45635,1.44553,1.45591,4644.1387,-62.88045,0.505
EURUSD,buy,2011-04-21T08:00:00+00:00,2011-04-21T09:00:00+00:00,1.46395,1.44818,1.45607,1.44861,1344.9292,-21.21442,0.555
EURUSD,sell,2011-05-12T12:00:00+00:00,2011-05-12T13:00:00+00:00,1.41543,1.41835,1.41787,1.43188,4848.5787,-14.15848,0.505
EURUSD,buy,2011-05-26T07:00:00+00:00,2011-05-26T08:00:00+00:00,1.41814,1.41503,1.41550,1.40901,4367.6670,-13.58322,0.505
EURUSD,sell,2011-06-14T19:00:00+00:00,2011-06-14T20:00:00+00:00,1.44454,1.44600,1.44552,1.44387,17303.1125,-25.38647,0.5900000000000001
EURUSD,sell,2011-06-16T06:00:00+00:00,2011-06-16T07:00:00+00:00,1.41367,1.43027,1.41864,1.42984,2035.7906,-33.80060,0.505
EURUSD,sell,2011-06-23T08:00:00+00:00,2011-06-23T09:00:00+00:00,1.42746,1.42404,1.43131,1.43557,1957.2020,6.69614,0.505
EURUSD,sell,2011-06-23T08:00:00+00:00,2011-06-23T09:00:00+00:00,1.42746,1.42794,1.42746,1.43557,652.4007,-0.31201,0.505
EURUSD,sell,2011-07-28T14:00:00+00:00,2011-07-28T15:00:00+00:00,1.42960,1.44709,1.43647,1.44666,1395.7582,-24.41601,0.555
EURUSD,buy,2011-08-03T12:00:00+00:00,2011-08-03T13:00:00+00:00,1.43387,1.42795,1.42843,1.44346,1745.4137,-10.33031,0.5700000000000001
EURUSD,buy,2011-08-03T19:00:00+00:00,2011-08-03T21:00:00+00:00,1.43223,1.43380,1.43023,1.43494,4127.9710,6.47791,0.5700000000000001
EURUSD,buy,2011-08-03T19:00:00+00:00,2011-08-03T21:00:00+00:00,1.43223,1.43175,1.43223,1.43494,1375.9903,-0.66000,0.5700000000000001
EURUSD,buy,2011-08-03T17:00:00+00:00,2011-08-04T03:00:00+00:00,1.43331,1.42932,1.42980,1.43904,2805.5907,-11.19091,0.62
EURUSD,sell,2011-09-01T12:00:00+00:00,2011-09-01T13:00:00+00:00,1.42965,1.44737,1.43744,1.44694,1166.7784,-20.67894,0.555
EURUSD,sell,2011-09-22T18:00:00+00:00,2011-09-22T19:00:00+00:00,1.34640,1.34581,1.34739,1.36987,10653.4321,6.28999,0.505
EURUSD,sell,2011-09-22T18:00:00+00:00,2011-09-22T19:00:00+00:00,1.34640,1.34685,1.34640,1.36987,3551.1440,-1.61198,0.505
EURUSD,buy,2011-10-27T07:00:00+00:00,2011-10-27T08:00:00+00:00,1.40111,1.38970,1.39504,1.39012,1491.5894,-17.01492,0.505
EURUSD,sell,2011-12-29T13:00:00+00:00,2011-12-29T14:00:00+00:00,1.28887,1.30036,1.29389,1.29997,1783.4408,-20.48597,0.555
EURUSD,buy,2012-01-04T20:00:00+00:00,2012-01-04T23:00:00+00:00,1.29490,1.29287,1.29331,1.29691,6710.3926,-13.59748,0.52
EURUSD,sell,2012-01-18T13:00:00+00:00,2012-01-18T14:00:00+00:00,1.27998,1.28105,1.28062,1.27984,30448.0628,-32.83242,0.7
EURUSD,buy,2012-01-19T09:00:00+00:00,2012-01-19T10:00:00+00:00,1.28864,1.28069,1.28495,1.28107,2299.4461,-18.28243,0.505
EURUSD,buy,2012-01-26T13:00:00+00:00,2012-01-26T14:00:00+00:00,1.31729,1.30436,1.31337,1.30475,2103.7920,-27.19465,0.555
EURUSD,sell,2012-02-16T08:00:00+00:00,2012-02-16T09:00:00+00:00,1.29969,1.30549,1.30275,1.30510,2671.6859,-15.49993,0.505
EURUSD,buy,2012-02-23T07:00:00+00:00,2012-02-23T08:00:00+00:00,1.32767,1.32974,1.32520,1.32288,2528.4065,5.23163,0.505
EURUSD,buy,2012-02-23T07:00:00+00:00,2012-02-23T08:00:00+00:00,1.32767,1.32722,1.32767,1.32288,842.8022,-0.37782,0.505
EURUSD,sell,2012-03-01T14:00:00+00:00,2012-03-01T15:00:00+00:00,1.33031,1.33381,1.33336,1.34114,2651.6755,-9.27884,0.505
EURUSD,buy,2012-03-08T13:00:00+00:00,2012-03-08T14:00:00+00:00,1.32508,1.30677,1.32062,1.30716,1707.9192,-31.27123,0.555
EURUSD,sell,2012-03-22T12:00:00+00:00,2012-03-22T13:00:00+00:00,1.31653,1.33236,1.32129,1.33196,1518.6788,-24.03259,0.505
EURUSD,sell,2012-03-29T17:00:00+00:00,2012-03-29T18:00:00+00:00,1.32726,1.32916,1.32871,1.33976,6077.2510,-11.52810,0.505
EURUSD,buy,2012-03-29T18:00:00+00:00,2012-03-29T22:00:00+00:00,1.32899,1.33006,1.32752,1.33073,4391.9387,4.69691,0.65
EURUSD,buy,2012-03-29T18:00:00+00:00,2012-03-29T23:00:00+00:00,1.32899,1.32964,1.33009,1.33073,1463.9796,0.95512,0.65
EURUSD,sell,2012-04-05T13:00:00+00:00,2012-04-05T14:00:00+00:00,1.30572,1.32572,1.30847,1.32532,2678.9631,-53.57773,0.505
EURUSD,buy,2012-04-12T14:00:00+00:00,2012-04-12T15:00:00+00:00,1.31789,1.30869,1.31327,1.30908,1371.2264,-12.61250,0.505
EURUSD,buy,2012-04-26T08:00:00+00:00,2012-04-26T09:00:00+00:00,1.32399,1.31809,1.32157,1.31849,2802.2033,-16.51233,0.505
EURUSD,sell,2012-05-24T19:00:00+00:00,2012-05-24T20:00:00+00:00,1.25277,1.26508,1.25844,1.26470,1038.8142,-12.78298,0.505
EURUSD,buy,2012-06-07T12:00:00+00:00,2012-06-07T13:00:00+00:00,1.25963,1.26193,1.25695,1.25253,1750.2709,4.02402,0.555
EURUSD,buy,2012-06-07T12:00:00+00:00,2012-06-07T13:00:00+00:00,1.25963,1.25920,1.25963,1.25253,583.4236,-0.24963,0.555
EURUSD,sell,2012-07-05T14:00:00+00:00,2012-07-05T15:00:00+00:00,1.23767,1.26803,1.25138,1.26765,405.1905,-12.30228,0.555
EURUSD,sell,2012-07-12T12:00:00+00:00,2012-07-12T13:00:00+00:00,1.21785,1.23131,1.22275,1.23094,1166.0527,-15.68894,0.505
EURUSD,buy,2012-07-26T14:00:00+00:00,2012-07-26T15:00:00+00:00,1.23031,1.22798,1.22840,1.19440,3328.1358,-7.74619,0.555
EURUSD,sell,2012-08-09T18:00:00+00:00,2012-08-09T19:00:00+00:00,1.22904,1.24651,1.23240,1.24614,1688.2499,-29.49823,0.505
EURUSD,buy,2012-08-23T07:00:00+00:00,2012-08-23T08:00:00+00:00,1.25599,1.25187,1.25301,1.25225,1828.0327,-7.51752,0.555
EURUSD,buy,2012-09-06T17:00:00+00:00,2012-09-06T18:00:00+00:00,1.26416,1.25670,1.26181,1.25708,2374.4720,-17.70468,0.555
EURUSD,sell,2012-09-20T08:00:00+00:00,2012-09-20T09:00:00+00:00,1.29616,1.30701,1.30246,1.30662,761.5335,-8.26336,0.555
EURUSD,buy,2012-10-04T07:00:00+00:00,2012-10-04T08:00:00+00:00,1.29508,1.28925,1.29208,1.28964,1692.7316,-9.86067,0.505
EURUSD,buy,2012-10-11T12:00:00+00:00,2012-10-11T13:00:00+00:00,1.29298,1.27925,1.28795,1.27963,930.9101,-12.78295,0.505
EURUSD,buy,2012-10-26T13:00:00+00:00,2012-10-26T14:00:00+00:00,1.29275,1.29331,1.29180,1.29348,5613.7409,3.14145,0.65
EURUSD,buy,2012-10-26T13:00:00+00:00,2012-10-26T14:00:00+00:00,1.29275,1.29231,1.29275,1.29348,1871.2470,-0.81925,0.65
EURUSD,buy,2012-10-26T14:00:00+00:00,2012-10-26T15:00:00+00:00,1.29358,1.29249,1.29293,1.29371,16210.8277,-17.60206,0.5700000000000001
EURUSD,sell,2012-11-07T15:00:00+00:00,2012-11-07T16:00:00+00:00,1.27507,1.27713,1.27670,1.27295,3231.0357,-6.67422,0.62
EURUSD,sell,2012-11-09T15:00:00+00:00,2012-11-09T16:00:00+00:00,1.27052,1.27208,1.27165,1.26895,5296.0699,-8.27659,0.516
EURUSD,buy,2012-11-16T18:00:00+00:00,2012-11-16T19:00:00+00:00,1.27330,1.27178,1.27221,1.27434,5477.8683,-8.34566,0.52
EURUSD,buy,2012-11-16T20:00:00+00:00,2012-11-16T21:00:00+00:00,1.27402,1.27388,1.27333,1.27426,12276.8705,-1.77241,0.52
EURUSD,buy,2012-11-22T13:00:00+00:00,2012-11-22T14:00:00+00:00,1.28879,1.27792,1.28417,1.27830,895.5333,-9.73446,0.505
EURUSD,buy,2012-11-29T13:00:00+00:00,2012-11-29T14:00:00+00:00,1.29896,1.29963,1.29790,1.29005,4131.4491,2.76627,0.505
EURUSD,buy,2012-11-29T13:00:00+00:00,2012-11-29T14:00:00+00:00,1.29896,1.29852,1.29896,1.29005,1377.1497,-0.60550,0.505
EURUSD,buy,2012-12-27T13:00:00+00:00,2012-12-27T14:00:00+00:00,1.32853,1.31760,1.32559,1.31800,1461.5626,-15.96587,0.555
EURUSD,sell,2013-01-03T13:00:00+00:00,2013-01-03T14:00:00+00:00,1.31068,1.31968,1.31196,1.31928,3991.8092,-35.92271,0.555
EURUSD,sell,2013-02-14T07:00:00+00:00,2013-02-14T08:00:00+00:00,1.33829,1.33951,1.33906,1.34945,8631.0355,-10.55869,0.505
