trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,r_multiple,confluence,duration_seconds,cumulative_pnl,equity_at_exit,drawdown,running_win_rate,running_profit_factor,running_sharpe
88,EURUSD,buy,2007-07-12T19:00:00+00:00,2007-07-18T01:00:00+00:00,1.37835,1.37984,1.38030,1.38345,7976.7544,11.82588,0.7616,,453600.00,-1063.13647,8944.77681,0.115425,0.625000,0.711377,-1.481006
89,EURUSD,buy,2007-07-15T02:00:00+00:00,2007-07-18T01:00:00+00:00,1.37884,1.37984,1.38030,1.38394,7973.9189,7.91329,0.6814,,255600.00,-1055.22319,8944.77681,0.115425,0.629213,0.713526,-1.481006
90,EURUSD,sell,2007-07-20T15:00:00+00:00,2007-07-23T09:00:00+00:00,1.38249,1.37972,1.38567,1.37737,24255.4871,67.11199,,,237600.00,-988.11120,9028.34316,0.107161,0.633333,0.731745,-1.302659
91,EURUSD,sell,2007-07-20T15:00:00+00:00,2007-07-23T10:00:00+00:00,1.38249,1.38202,1.38156,1.37737,8085.1624,3.72441,0.4979,,241200.00,-984.38679,9015.61321,0.108419,0.637363,0.732757,-1.322935
92,EURUSD,sell,2007-07-27T07:00:00+00:00,2007-07-27T08:00:00+00:00,1.36985,1.36711,1.37300,1.36478,24673.0909,67.64347,,,3600.00,-916.74332,9079.46550,0.102105,0.641304,0.751121,-1.221005
93,EURUSD,sell,2007-07-27T07:00:00+00:00,2007-07-27T08:00:00+00:00,1.36985,1.37031,1.36985,1.36478,8224.3636,-3.79118,,,3600.00,-920.53450,9079.46550,0.102105,0.634409,0.750348,-1.221005
94,EURUSD,buy,2007-07-30T14:00:00+00:00,2007-07-30T22:00:00+00:00,1.36869,1.37143,1.36554,1.37375,24883.7925,68.06943,,,28800.00,-852.46507,9164.94957,0.093651,0.638298,0.768809,-1.094296
95,EURUSD,buy,2007-07-30T14:00:00+00:00,2007-07-30T23:00:00+00:00,1.36869,1.37005,1.37051,1.37375,8294.5975,11.26720,0.7466,,32400.00,-841.19787,9158.80213,0.094259,0.642105,0.771865,-1.103111
96,EURUSD,sell,2007-08-01T15:00:00+00:00,2007-08-03T00:00:00+00:00,1.36759,1.37120,1.37074,1.36253,33475.1540,-120.76616,-1.1466,,118800.00,-961.96404,9038.03596,0.106202,0.635417,0.747386,-1.229946
97,EURUSD,buy,2007-08-03T16:00:00+00:00,2007-08-05T21:00:00+00:00,1.37861,1.38137,1.37544,1.38371,24591.9568,67.75883,,,190800.00,-894.20520,9101.99477,0.099877,0.639175,0.765180,-1.179952
98,EURUSD,buy,2007-08-03T16:00:00+00:00,2007-08-05T21:00:00+00:00,1.37861,1.37815,1.37861,1.38371,8197.3189,-3.80002,,,190800.00,-898.00523,9101.99477,0.099877,0.632653,0.764417,-1.179952
99,EURUSD,buy,2007-08-06T01:00:00+00:00,2007-08-06T16:00:00+00:00,1.38113,1.37750,1.37796,1.38624,32961.0449,-119.94618,-1.1459,,54000.00,-1017.95141,8982.04859,0.111739,0.626263,0.741097,-1.314754
100,EURUSD,sell,2007-08-08T18:00:00+00:00,2007-08-09T07:00:00+00:00,1.37914,1.37638,1.38231,1.37403,24415.7024,67.39164,,,46800.00,-950.55977,9065.44175,0.103492,0.630000,0.758237,-1.185551
101,EURUSD,sell,2007-08-08T18:00:00+00:00,2007-08-09T08:00:00+00:00,1.37914,1.37886,1.37840,1.37403,8138.5675,2.21857,0.3703,,50400.00,-948.34120,9051.65880,0.104855,0.633663,0.758801,-1.204992
102,EURUSD,buy,2007-08-10T15:00:00+00:00,2007-08-13T07:00:00+00:00,1.36881,1.36520,1.36566,1.37387,33073.8775,-119.29761,-1.1461,,230400.00,-1067.63881,8932.36119,0.116652,0.627451,0.736456,-1.374659
103,EURUSD,buy,2007-08-15T16:00:00+00:00,2007-08-15T20:00:00+00:00,1.34695,1.34340,1.34386,1.35194,33167.5808,-117.75178,-1.1463,,14400.00,-1185.39059,8814.60941,0.128297,0.621359,0.715654,-1.497736
104,EURUSD,buy,2007-08-19T09:00:00+00:00,2007-08-20T06:00:00+00:00,1.34754,1.35024,1.34445,1.35253,24537.0083,66.08379,,,75600.00,-1119.30680,8892.51888,0.120593,0.625000,0.731506,-1.476101
105,EURUSD,buy,2007-08-19T09:00:00+00:00,2007-08-20T07:00:00+00:00,1.34754,1.34819,1.34864,1.35253,8179.0028,5.24504,0.5852,,79200.00,-1114.06176,8885.93824,0.121243,0.628571,0.732764,-1.484185
106,EURUSD,sell,2007-08-21T21:00:00+00:00,2007-08-22T06:00:00+00:00,1.34575,1.34930,1.34884,1.34077,33005.0078,-117.19460,-1.1468,,32400.00,-1231.25636,8768.74364,0.132833,0.622642,0.712728,-1.638421
107,EURUSD,sell,2007-08-24T01:00:00+00:00,2007-08-24T08:00:00+00:00,1.35617,1.35975,1.35929,1.35115,32319.3016,-115.63642,-1.1467,,25200.00,-1346.89278,8653.10722,0.144269,0.616822,0.694004,-1.754147
108,EURUSD,buy,2007-08-27T02:00:00+00:00,2007-08-27T13:00:00+00:00,1.36734,1.36374,1.36420,1.37240,31651.6106,-114.04654,-1.1461,,39600.00,-1460.93932,8539.06068,0.155547,0.611111,0.676477,-1.863243
109,EURUSD,sell,2007-08-30T08:00:00+00:00,2007-08-30T10:00:00+00:00,1.36298,1.36025,1.36612,1.35794,23486.6601,64.06793,,,7200.00,-1396.87139,8621.22103,0.147422,0.614679,0.690664,-1.745720
110,EURUSD,sell,2007-08-30T08:00:00+00:00,2007-08-30T11:00:00+00:00,1.36298,1.36207,1.36161,1.35794,7828.8867,7.14374,0.6656,,10800.00,-1389.72765,8610.27235,0.148505,0.618182,0.692246,-1.760653
111,EURUSD,sell,2007-09-02T10:00:00+00:00,2007-09-04T08:00:00+00:00,1.36243,1.35970,1.36557,1.35739,23692.0851,64.60223,,,165600.00,-1325.12542,8695.81165,0.140046,0.621622,0.706552,-1.638845
112,EURUSD,sell,2007-09-02T10:00:00+00:00,2007-09-04T09:00:00+00:00,1.36243,1.36085,1.36039,1.35739,7897.3617,12.50165,0.7756,,169200.00,-1312.62377,8687.37623,0.140880,0.625000,0.709321,-1.649241
113,EURUSD,buy,2007-09-07T02:00:00+00:00,2007-09-07T12:00:00+00:00,1.36705,1.36978,1.36391,1.37211,23837.7779,65.12991,,,36000.00,-1247.49386,8789.41446,0.130789,0.628319,0.723744,-1.512941
