trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,r_multiple,confluence,duration_seconds,cumulative_pnl,equity_at_exit,drawdown,running_win_rate,running_profit_factor,running_sharpe
89,EURUSD,buy,2007-04-04T21:00:00+00:00,2007-04-05T13:00:00+00:00,1.33730,1.33997,1.33423,1.34225,19689.8222,52.62611,,,57600.00,-2927.82101,7102.00156,0.289800,0.449438,0.376854,-4.887813
90,EURUSD,buy,2007-04-04T21:00:00+00:00,2007-04-05T13:00:00+00:00,1.33730,1.34184,1.33730,1.34225,6563.2741,29.82257,,,57600.00,-2897.99844,7102.00156,0.289800,0.455556,0.383201,-4.887813
91,EURUSD,buy,2007-04-08T11:00:00+00:00,2007-04-09T04:00:00+00:00,1.33875,1.33522,1.33567,1.34370,26532.6767,-93.63095,-1.1464,,61200.00,-2991.62939,7066.70965,0.293329,0.450549,0.375714,-4.873265
92,EURUSD,sell,2007-04-06T22:00:00+00:00,2007-04-09T16:00:00+00:00,1.33740,1.33472,1.34048,1.33245,19907.6886,53.28579,,,237600.00,-2938.34360,7145.25758,0.285474,0.456522,0.386833,-4.664209
93,EURUSD,sell,2007-04-06T22:00:00+00:00,2007-04-09T17:00:00+00:00,1.33740,1.33585,1.33540,1.33245,6635.8962,10.27253,0.7745,,241200.00,-2928.07107,7114.38692,0.288561,0.462366,0.388977,-4.752925
94,EURUSD,sell,2007-04-08T22:00:00+00:00,2007-04-10T02:00:00+00:00,1.33680,1.34033,1.33987,1.33185,26555.4949,-93.67550,-1.1470,,100800.00,-3021.74657,6978.25343,0.302175,0.457447,0.381519,-4.872759
95,EURUSD,buy,2007-04-10T06:00:00+00:00,2007-04-12T01:00:00+00:00,1.34260,1.34529,1.33952,1.34757,19496.6848,52.31649,,,154800.00,-2969.43008,7050.69921,0.294930,0.463158,0.392227,-4.571271
96,EURUSD,buy,2007-04-10T06:00:00+00:00,2007-04-12T02:00:00+00:00,1.34260,1.34455,1.34500,1.34757,6498.8949,12.63291,0.8108,,158400.00,-2956.79717,7043.20283,0.295680,0.468750,0.394813,-4.592503
97,EURUSD,sell,2007-04-15T01:00:00+00:00,2007-04-15T21:00:00+00:00,1.35192,1.35549,1.35503,1.34692,26040.9916,-92.88521,-1.1468,,72000.00,-3049.68238,6939.89215,0.306011,0.463918,0.387447,-4.716169
98,EURUSD,buy,2007-04-15T21:00:00+00:00,2007-04-16T01:00:00+00:00,1.35701,1.35343,1.35389,1.36203,25616.6800,-91.61373,-1.1462,,14400.00,-3141.29610,6858.70390,0.314130,0.459184,0.380446,-4.825556
99,EURUSD,sell,2007-04-17T07:00:00+00:00,2007-04-17T12:00:00+00:00,1.35359,1.35717,1.35671,1.34858,25327.5624,-90.45048,-1.1468,,18000.00,-3231.74659,6768.25341,0.323175,0.454545,0.373778,-4.977425
100,EURUSD,buy,2007-04-17T18:00:00+00:00,2007-04-18T07:00:00+00:00,1.35691,1.35962,1.35379,1.36193,18710.6158,50.74210,,,46800.00,-3181.00449,6830.80222,0.316920,0.460000,0.383610,-4.878748
101,EURUSD,buy,2007-04-17T18:00:00+00:00,2007-04-18T08:00:00+00:00,1.35691,1.35824,1.35870,1.36193,6236.8719,8.32906,0.7448,,50400.00,-3172.67542,6827.32458,0.317268,0.465347,0.385224,-4.887933
102,EURUSD,buy,2007-04-22T21:00:00+00:00,2007-04-23T06:00:00+00:00,1.36071,1.35712,1.35758,1.36574,25094.9224,-89.98911,-1.1462,,32400.00,-3262.66453,6745.93645,0.325406,0.460784,0.378622,-4.956946
103,EURUSD,sell,2007-04-20T23:00:00+00:00,2007-04-23T10:00:00+00:00,1.35839,1.35567,1.36152,1.35336,18841.9688,51.22490,,,212400.00,-3211.43963,6797.79958,0.320220,0.466019,0.388378,-4.833366
104,EURUSD,sell,2007-04-20T23:00:00+00:00,2007-04-23T11:00:00+00:00,1.35839,1.35716,1.35670,1.35336,6280.6563,7.75871,0.7299,,216000.00,-3203.68091,6776.11845,0.322388,0.471154,0.389856,-4.888240
105,EURUSD,sell,2007-04-23T10:00:00+00:00,2007-04-23T15:00:00+00:00,1.35489,1.35847,1.35801,1.34988,25044.4934,-89.52425,-1.1467,,18000.00,-3293.20516,6706.79484,0.329321,0.466667,0.383320,-5.032127
106,EURUSD,buy,2007-04-24T17:00:00+00:00,2007-04-25T10:00:00+00:00,1.36251,1.36523,1.35938,1.36755,18464.4891,50.28134,,,61200.00,-3242.92382,6771.48691,0.322851,0.471698,0.392736,-4.767055
107,EURUSD,buy,2007-04-24T17:00:00+00:00,2007-04-25T11:00:00+00:00,1.36251,1.36414,1.36460,1.36755,6154.8297,10.04471,0.7804,,64800.00,-3232.87911,6767.12089,0.323288,0.476636,0.394617,-4.779810
108,EURUSD,sell,2007-04-26T14:00:00+00:00,2007-04-27T10:00:00+00:00,1.36009,1.36368,1.36322,1.35506,24869.9776,-89.23674,-1.1467,,72000.00,-3322.11585,6677.88415,0.332212,0.472222,0.388131,-4.858327
109,EURUSD,buy,2007-04-27T19:00:00+00:00,2007-04-29T23:00:00+00:00,1.36541,1.36181,1.36227,1.37046,24461.1141,-88.01515,-1.1461,,187200.00,-3410.13100,6608.01340,0.339199,0.467890,0.381939,-4.955076
110,EURUSD,sell,2007-04-29T21:00:00+00:00,2007-04-30T07:00:00+00:00,1.36309,1.36036,1.36623,1.35805,18366.0180,50.10366,,,36000.00,-3360.02734,6660.11988,0.333988,0.472727,0.391020,-4.798887
111,EURUSD,sell,2007-04-29T21:00:00+00:00,2007-04-30T08:00:00+00:00,1.36309,1.36078,1.36032,1.35805,6122.0060,14.15921,0.8347,,39600.00,-3345.86812,6654.13188,0.334587,0.477477,0.393586,-4.815456
112,EURUSD,buy,2007-05-01T05:00:00+00:00,2007-05-01T14:00:00+00:00,1.36521,1.36161,1.36207,1.37026,24377.6813,-87.70227,-1.1461,,32400.00,-3433.57039,6566.42961,0.343357,0.473214,0.387428,-4.953042
