trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,r_multiple,confluence,duration_seconds,cumulative_pnl,equity_at_exit,drawdown,running_win_rate,running_profit_factor,running_sharpe
77,EURUSD,buy,2009-02-12T18:00:00+00:00,2009-02-12T19:00:00+00:00,1.28368,1.28324,1.28368,1.28400,29504.2420,-13.25539,,0.6499999999999999,3600.00,-5851.71180,4148.28820,0.585171,0.311688,0.142416,-2.460122
78,EURUSD,sell,2009-02-18T17:00:00+00:00,2009-02-18T18:00:00+00:00,1.25617,1.26563,1.25895,1.26525,17284.5342,-163.45189,-3.4054,0.505,3600.00,-6015.16368,3984.83632,0.601516,0.307692,0.139084,-2.516579
79,EURUSD,buy,2009-03-04T08:00:00+00:00,2009-03-04T09:00:00+00:00,1.25183,1.25016,1.25060,1.25315,46880.4272,-77.96807,-1.3572,0.5700000000000001,3600.00,-6093.13175,3906.86825,0.609313,0.303797,0.137550,-2.537234
80,EURUSD,buy,2009-03-18T15:00:00+00:00,2009-03-18T16:00:00+00:00,1.31139,1.29031,1.30265,1.29070,4678.8841,-98.63326,-2.4110,0.505,3600.00,-6191.76502,3808.23498,0.619177,0.300000,0.135656,-2.565528
81,EURUSD,sell,2009-04-23T00:00:00+00:00,2009-04-23T01:00:00+00:00,1.29891,1.29866,1.29955,1.30255,114247.0495,28.59705,,0.505,3600.00,-6163.16797,3819.51835,0.618048,0.308642,0.139648,-2.448101
82,EURUSD,sell,2009-04-23T00:00:00+00:00,2009-04-23T01:00:00+00:00,1.29891,1.29936,1.29891,1.30255,38082.3498,-17.31369,,0.505,3600.00,-6180.48165,3819.51835,0.618048,0.304878,0.139311,-2.448101
83,EURUSD,buy,2009-04-29T04:00:00+00:00,2009-04-29T05:00:00+00:00,1.31760,1.32044,1.31435,1.30640,10051.3641,28.63541,,0.505,3600.00,-6151.84624,3846.60873,0.615339,0.313253,0.143299,-2.418942
84,EURUSD,buy,2009-04-29T04:00:00+00:00,2009-04-29T05:00:00+00:00,1.31760,1.31713,1.31760,1.30640,3350.4547,-1.54502,,0.505,3600.00,-6153.39127,3846.60873,0.615339,0.309524,0.143268,-2.418942
85,EURUSD,buy,2009-05-07T13:00:00+00:00,2009-05-07T14:00:00+00:00,1.34340,1.31261,1.33320,1.31300,3925.1110,-120.88086,-3.0184,0.505,3600.00,-6274.27212,3725.72788,0.627427,0.305882,0.140897,-2.463079
86,EURUSD,sell,2009-05-19T15:00:00+00:00,2009-05-19T16:00:00+00:00,1.36019,1.36258,1.36210,1.35760,24838.1859,-59.23747,-1.2498,0.54,3600.00,-6333.50959,3647.68134,0.635232,0.302326,0.139763,-2.488066
