symbol,entry_time,exit_time,entry_price,exit_price,size,pnl,confluence
EURUSD,2003-09-16T23:00:00+00:00,2003-09-17T15:00:00+00:00,1.11632,1.12374,11580.9218,-85.93044,
EURUSD,2003-09-17T10:00:00+00:00,2003-09-17T17:00:00+00:00,1.11956,1.12546,10704.8938,63.15887,
EURUSD,2003-09-17T10:00:00+00:00,2003-09-17T18:00:00+00:00,1.11956,1.12667,3568.2979,25.37060,
EURUSD,2003-09-17T11:00:00+00:00,2003-09-17T18:00:00+00:00,1.12138,1.12910,8243.8125,63.64223,
EURUSD,2003-09-17T11:00:00+00:00,2003-09-17T19:00:00+00:00,1.12138,1.12766,2747.9375,17.25705,
EURUSD,2003-09-17T22:00:00+00:00,2003-09-18T06:00:00+00:00,1.12711,1.12880,50786.8051,-85.82970,
EURUSD,2003-09-18T06:00:00+00:00,2003-09-18T07:00:00+00:00,1.12814,1.12634,47206.3353,-84.97140,
EURUSD,2003-09-18T01:00:00+00:00,2003-09-18T11:00:00+00:00,1.12714,1.12989,31210.8002,-85.82970,
EURUSD,2003-09-18T03:00:00+00:00,2003-09-18T11:00:00+00:00,1.12664,1.12989,26409.1386,-85.82970,
EURUSD,2003-09-18T07:00:00+00:00,2003-09-18T11:00:00+00:00,1.12586,1.12934,24172.8993,-84.12169,
EURUSD,2003-09-16T14:00:00+00:00,2003-09-18T13:00:00+00:00,1.11886,1.13120,6897.7987,-85.11884,
EURUSD,2003-09-16T15:00:00+00:00,2003-09-18T13:00:00+00:00,1.11680,1.13053,6212.0000,-85.29076,
EURUSD,2003-09-17T13:00:00+00:00,2003-09-18T13:00:00+00:00,1.12254,1.13142,7178.6079,63.74604,
EURUSD,2003-09-17T16:00:00+00:00,2003-09-18T13:00:00+00:00,1.12385,1.13262,7195.1607,63.10156,
EURUSD,2003-09-18T11:00:00+00:00,2003-09-18T13:00:00+00:00,1.12848,1.13169,19056.9810,61.17291,
EURUSD,2003-09-17T13:00:00+00:00,2003-09-18T14:00:00+00:00,1.12254,1.12925,2392.8693,16.05615,
EURUSD,2003-09-17T16:00:00+00:00,2003-09-18T14:00:00+00:00,1.12385,1.12925,2398.3869,12.95129,
EURUSD,2003-09-18T11:00:00+00:00,2003-09-18T14:00:00+00:00,1.12848,1.12925,6352.3270,4.89129,
EURUSD,2003-09-18T21:00:00+00:00,2003-09-19T02:00:00+00:00,1.12437,1.12557,68399.1459,-82.07898,
EURUSD,2003-09-19T00:00:00+00:00,2003-09-19T02:00:00+00:00,1.12393,1.12496,79688.3253,-82.07898,
EURUSD,2003-09-19T01:00:00+00:00,2003-09-19T05:00:00+00:00,1.12482,1.12585,59766.2440,61.55923,
EURUSD,2003-09-19T01:00:00+00:00,2003-09-19T05:00:00+00:00,1.12482,1.12482,19922.0813,0.00000,
EURUSD,2003-09-18T17:00:00+00:00,2003-09-19T07:00:00+00:00,1.12445,1.12698,32442.2826,-82.07898,
EURUSD,2003-09-18T19:00:00+00:00,2003-09-19T07:00:00+00:00,1.12507,1.12685,34583.8378,61.55923,
EURUSD,2003-09-18T19:00:00+00:00,2003-09-19T07:00:00+00:00,1.12507,1.12507,11527.9459,0.00000,
EURUSD,2003-09-19T04:00:00+00:00,2003-09-19T07:00:00+00:00,1.12535,1.12707,35074.4457,60.32805,
EURUSD,2003-09-19T04:00:00+00:00,2003-09-19T07:00:00+00:00,1.12535,1.12535,11691.4819,0.00000,
EURUSD,2003-09-19T06:00:00+00:00,2003-09-19T07:00:00+00:00,1.12427,1.12644,37351.6073,-81.05299,
EURUSD,2003-09-19T07:00:00+00:00,2003-09-19T09:00:00+00:00,1.12666,1.12969,19960.5300,60.48041,
EURUSD,2003-09-19T07:00:00+00:00,2003-09-19T09:00:00+00:00,1.12666,1.12666,6653.5100,0.00000,
EURUSD,2003-09-12T12:00:00+00:00,2003-09-19T14:00:00+00:00,1.12461,1.13593,5914.5007,66.95215,
EURUSD,2003-09-18T14:00:00+00:00,2003-09-19T14:00:00+00:00,1.12604,1.13414,10133.2068,-82.07898,
EURUSD,2003-09-18T15:00:00+00:00,2003-09-19T14:00:00+00:00,1.12398,1.13414,8078.6393,-82.07898,
EURUSD,2003-09-19T09:00:00+00:00,2003-09-19T14:00:00+00:00,1.12957,1.13540,10451.8025,60.93401,
EURUSD,2003-09-12T12:00:00+00:00,2003-09-19T15:00:00+00:00,1.12461,1.13282,1971.5002,16.18602,
EURUSD,2003-09-19T09:00:00+00:00,2003-09-19T15:00:00+00:00,1.12957,1.13282,3483.9342,11.32279,
EURUSD,2003-09-19T11:00:00+00:00,2003-09-21T21:00:00+00:00,1.13167,1.13960,7683.9860,60.93401,
EURUSD,2003-09-19T14:00:00+00:00,2003-09-21T21:00:00+00:00,1.13435,1.14496,5717.4336,60.66197,
EURUSD,2003-09-19T11:00:00+00:00,2003-09-21T22:00:00+00:00,1.13167,1.14457,2561.3287,33.04114,
EURUSD,2003-09-19T14:00:00+00:00,2003-09-21T22:00:00+00:00,1.13435,1.14457,1905.8112,19.47739,
EURUSD,2003-09-22T02:00:00+00:00,2003-09-22T03:00:00+00:00,1.14447,1.14625,34929.2951,62.17415,
EURUSD,2003-09-22T02:00:00+00:00,2003-09-22T03:00:00+00:00,1.14447,1.14447,11643.0984,0.00000,
EURUSD,2003-09-22T04:00:00+00:00,2003-09-22T06:00:00+00:00,1.14437,1.14175,23908.5692,62.64045,
EURUSD,2003-09-22T04:00:00+00:00,2003-09-22T06:00:00+00:00,1.14437,1.14437,7969.5231,0.00000,
EURUSD,2003-09-22T05:00:00+00:00,2003-09-22T06:00:00+00:00,1.14594,1.14288,27294.3143,-83.52060,
EURUSD,2003-09-22T09:00:00+00:00,2003-09-22T16:00:00+00:00,1.14606,1.14875,30970.9294,-83.31180,
EURUSD,2003-09-22T12:00:00+00:00,2003-09-22T16:00:00+00:00,1.14467,1.14875,20419.5589,-83.31180,
EURUSD,2003-09-22T15:00:00+00:00,2003-09-22T16:00:00+00:00,1.14678,1.14848,49006.9413,-83.31180,
EURUSD,2003-09-22T06:00:00+00:00,2003-09-22T17:00:00+00:00,1.14164,1.14954,10545.7975,-83.31180,
EURUSD,2003-09-23T01:00:00+00:00,2003-09-23T06:00:00+00:00,1.14748,1.14518,34773.6210,-79.97933,
EURUSD,2003-09-23T02:00:00+00:00,2003-09-23T06:00:00+00:00,1.14766,1.14518,32249.7291,-79.97933,
EURUSD,2003-09-23T05:00:00+00:00,2003-09-23T06:00:00+00:00,1.14782,1.14518,30295.2001,-79.97933,
EURUSD,2003-09-23T06:00:00+00:00,2003-09-23T07:00:00+00:00,1.14521,1.14856,23158.1935,-77.57995,
EURUSD,2003-09-22T07:00:00+00:00,2003-09-23T08:00:00+00:00,1.14638,1.15152,12156.3911,62.48385,
EURUSD,2003-09-22T13:00:00+00:00,2003-09-23T08:00:00+00:00,1.14709,1.15037,19049.9543,62.48385,
EURUSD,2003-09-22T19:00:00+00:00,2003-09-23T08:00:00+00:00,1.14718,1.15031,25552.5010,-79.97933,
EURUSD,2003-09-22T20:00:00+00:00,2003-09-23T08:00:00+00:00,1.14572,1.15031,17424.6902,-79.97933,
EURUSD,2003-09-22T07:00:00+00:00,2003-09-23T09:00:00+00:00,1.14638,1.14841,4052.1304,8.22582,
EURUSD,2003-09-22T13:00:00+00:00,2003-09-23T09:00:00+00:00,1.14709,1.14841,6349.9848,8.38198,
EURUSD,2003-09-23T10:00:00+00:00,2003-09-23T11:00:00+00:00,1.14796,1.14628,34205.4988,57.46524,
EURUSD,2003-09-23T10:00:00+00:00,2003-09-23T11:00:00+00:00,1.14796,1.14796,11401.8329,0.00000,
EURUSD,2003-09-23T07:00:00+00:00,2003-09-23T19:00:00+00:00,1.14993,1.14435,13764.1844,-76.80415,
EURUSD,2003-09-23T14:00:00+00:00,2003-09-23T19:00:00+00:00,1.14811,1.14435,20530.5771,-77.19497,
EURUSD,2003-09-23T15:00:00+00:00,2003-09-23T19:00:00+00:00,1.14851,1.14435,18556.4831,-77.19497,
EURUSD,2003-09-24T03:00:00+00:00,2003-09-24T04:00:00+00:00,1.14505,1.14597,61045.9474,56.16227,
EURUSD,2003-09-24T03:00:00+00:00,2003-09-24T04:00:00+00:00,1.14505,1.14505,20348.6491,0.00000,
EURUSD,2003-09-24T05:00:00+00:00,2003-09-24T06:00:00+00:00,1.14465,1.14292,32707.2189,56.58349,
EURUSD,2003-09-24T05:00:00+00:00,2003-09-24T06:00:00+00:00,1.14465,1.14465,10902.4063,0.00000,
EURUSD,2003-09-24T06:00:00+00:00,2003-09-24T08:00:00+00:00,1.14335,1.14638,25085.9691,-76.01049,
EURUSD,2003-09-24T11:00:00+00:00,2003-09-24T12:00:00+00:00,1.14666,1.14525,40026.7987,56.43779,
EURUSD,2003-09-24T11:00:00+00:00,2003-09-24T12:00:00+00:00,1.14666,1.14666,13342.2662,0.00000,
EURUSD,2003-09-24T12:00:00+00:00,2003-09-24T13:00:00+00:00,1.14605,1.14384,25728.9908,56.86107,
EURUSD,2003-09-24T12:00:00+00:00,2003-09-24T13:00:00+00:00,1.14605,1.14605,8576.3303,0.00000,
EURUSD,2003-09-24T07:00:00+00:00,2003-09-24T19:00:00+00:00,1.14600,1.14938,16866.2322,57.00786,
EURUSD,2003-09-24T14:00:00+00:00,2003-09-24T19:00:00+00:00,1.14667,1.14979,18361.3871,57.28753,
EURUSD,2003-09-24T07:00:00+00:00,2003-09-24T20:00:00+00:00,1.14600,1.14874,5622.0774,15.40449,
EURUSD,2003-09-24T14:00:00+00:00,2003-09-24T20:00:00+00:00,1.14667,1.14874,6120.4624,12.66936,
EURUSD,2003-09-25T02:00:00+00:00,2003-09-25T05:00:00+00:00,1.14775,1.14681,82773.4708,-77.80706,
EURUSD,2003-09-25T03:00:00+00:00,2003-09-25T05:00:00+00:00,1.14801,1.14676,62245.6501,-77.80706,
EURUSD,2003-09-25T06:00:00+00:00,2003-09-25T07:00:00+00:00,1.14855,1.14624,33009.0568,-76.25092,
EURUSD,2003-09-24T15:00:00+00:00,2003-09-25T12:00:00+00:00,1.14679,1.15096,13738.0162,57.28753,
EURUSD,2003-09-24T16:00:00+00:00,2003-09-25T12:00:00+00:00,1.14714,1.15114,14321.8819,57.28753,
EURUSD,2003-09-24T16:00:00+00:00,2003-09-25T12:00:00+00:00,1.14714,1.14714,4773.9606,0.00000,
EURUSD,2003-09-25T04:00:00+00:00,2003-09-25T12:00:00+00:00,1.14726,1.15034,25262.0333,-77.80706,
EURUSD,2003-09-25T05:00:00+00:00,2003-09-25T12:00:00+00:00,1.14725,1.15034,24676.6736,-76.25092,
EURUSD,2003-09-25T07:00:00+00:00,2003-09-25T12:00:00+00:00,1.14732,1.15011,27056.7785,-75.48841,
EURUSD,2003-09-25T09:00:00+00:00,2003-09-25T12:00:00+00:00,1.14854,1.15140,19795.9123,56.61631,
EURUSD,2003-09-25T09:00:00+00:00,2003-09-25T12:00:00+00:00,1.14854,1.14854,6598.6374,0.00000,
EURUSD,2003-09-24T15:00:00+00:00,2003-09-25T13:00:00+00:00,1.14679,1.14693,4579.3387,0.64111,
EURUSD,2003-09-24T08:00:00+00:00,2003-09-25T14:00:00+00:00,1.14740,1.15218,11807.0682,56.43779,
EURUSD,2003-09-25T12:00:00+00:00,2003-09-25T14:00:00+00:00,1.14719,1.15185,16074.0047,-74.90486,
EURUSD,2003-09-24T08:00:00+00:00,2003-09-25T15:00:00+00:00,1.14740,1.14824,3935.6894,3.30598,
EURUSD,2003-09-25T23:00:00+00:00,2003-09-26T00:00:00+00:00,1.14667,1.14789,61278.4114,-74.75966,
EURUSD,2003-09-26T00:00:00+00:00,2003-09-26T01:00:00+00:00,1.14754,1.14641,65497.4029,-74.01207,
EURUSD,2003-09-26T03:00:00+00:00,2003-09-26T07:00:00+00:00,1.14734,1.14637,75538.0872,-73.27194,
EURUSD,2003-09-26T05:00:00+00:00,2003-09-26T07:00:00+00:00,1.14780,1.14637,51239.1221,-73.27194,
EURUSD,2003-09-26T06:00:00+00:00,2003-09-26T11:00:00+00:00,1.14692,1.14897,35742.4120,-73.27194,
EURUSD,2003-09-26T07:00:00+00:00,2003-09-26T11:00:00+00:00,1.14708,1.14825,61373.0818,-71.80651,
EURUSD,2003-09-26T10:00:00+00:00,2003-09-26T11:00:00+00:00,1.14713,1.14816,52286.2906,53.85488,
EURUSD,2003-09-26T10:00:00+00:00,2003-09-26T11:00:00+00:00,1.14713,1.14713,17428.7635,0.00000,
EURUSD,2003-09-26T04:00:00+00:00,2003-09-26T12:00:00+00:00,1.14705,1.14394,17670.0831,54.95396,
EURUSD,2003-09-26T04:00:00+00:00,2003-09-26T12:00:00+00:00,1.14705,1.14705,5890.0277,0.00000,
EURUSD,2003-09-26T11:00:00+00:00,2003-09-26T12:00:00+00:00,1.14916,1.14610,23168.0621,-70.89427,
EURUSD,2003-09-26T15:00:00+00:00,2003-09-26T18:00:00+00:00,1.14799,1.14603,36089.2178,-70.73487,
EURUSD,2003-09-26T17:00:00+00:00,2003-09-26T18:00:00+00:00,1.14727,1.14597,40808.5771,53.05115,
EURUSD,2003-09-26T17:00:00+00:00,2003-09-26T18:00:00+00:00,1.14727,1.14727,13602.8590,0.00000,
EURUSD,2003-09-26T19:00:00+00:00,2003-09-28T21:00:00+00:00,1.14761,1.14531,30677.4042,-70.55803,
EURUSD,2003-09-26T14:00:00+00:00,2003-09-29T00:00:00+00:00,1.14706,1.14447,20483.0696,53.05115,
EURUSD,2003-09-28T23:00:00+00:00,2003-09-29T00:00:00+00:00,1.14593,1.14507,81223.7784,-69.85245,
EURUSD,2003-09-26T14:00:00+00:00,2003-09-29T01:00:00+00:00,1.14706,1.14550,6827.6899,10.65120,
EURUSD,2003-09-25T15:00:00+00:00,2003-09-29T02:00:00+00:00,1.14820,1.14319,11191.5662,56.06975,
EURUSD,2003-09-25T18:00:00+00:00,2003-09-29T02:00:00+00:00,1.14832,1.14343,11466.2058,56.06975,
EURUSD,2003-09-26T18:00:00+00:00,2003-09-29T02:00:00+00:00,1.14665,1.14365,17639.5074,52.91852,
EURUSD,2003-09-25T15:00:00+00:00,2003-09-29T03:00:00+00:00,1.14820,1.14387,3730.5221,16.15316,
EURUSD,2003-09-25T18:00:00+00:00,2003-09-29T03:00:00+00:00,1.14832,1.14387,3822.0686,17.00821,
EURUSD,2003-09-26T18:00:00+00:00,2003-09-29T03:00:00+00:00,1.14665,1.14387,5879.8358,16.34594,
EURUSD,2003-09-22T08:00:00+00:00,2003-09-29T07:00:00+00:00,1.14758,1.14124,13140.6625,-83.31180,
EURUSD,2003-09-22T10:00:00+00:00,2003-09-29T07:00:00+00:00,1.14752,1.14124,13266.2102,-83.31180,
EURUSD,2003-09-22T16:00:00+00:00,2003-09-29T07:00:00+00:00,1.14928,1.14129,10114.1985,-80.81245,
EURUSD,2003-09-25T21:00:00+00:00,2003-09-29T07:00:00+00:00,1.14678,1.14035,8720.0228,56.06975,
EURUSD,2003-09-26T20:00:00+00:00,2003-09-29T07:00:00+00:00,1.14577,1.14189,13638.7944,52.91852,
EURUSD,2003-09-29T00:00:00+00:00,2003-09-29T07:00:00+00:00,1.14486,1.14228,20257.1036,52.26333,
EURUSD,2003-09-29T00:00:00+00:00,2003-09-29T07:00:00+00:00,1.14486,1.14486,6752.3679,0.00000,
EURUSD,2003-09-29T01:00:00+00:00,2003-09-29T07:00:00+00:00,1.14435,1.14126,16939.5506,52.34321,
EURUSD,2003-09-29T01:00:00+00:00,2003-09-29T07:00:00+00:00,1.14435,1.14435,5646.5169,0.00000,
EURUSD,2003-09-25T21:00:00+00:00,2003-09-29T08:00:00+00:00,1.14678,1.14164,2906.6743,14.94031,
EURUSD,2003-09-26T20:00:00+00:00,2003-09-29T08:00:00+00:00,1.14577,1.14164,4546.2648,18.77607,
EURUSD,2003-09-29T09:00:00+00:00,2003-09-29T13:00:00+00:00,1.14187,1.14447,20750.5826,53.95151,
EURUSD,2003-09-22T03:00:00+00:00,2003-09-29T14:00:00+00:00,1.14603,1.15413,7733.3890,62.64045,
EURUSD,2003-09-22T03:00:00+00:00,2003-09-29T14:00:00+00:00,1.14603,1.14603,2577.7963,0.00000,
EURUSD,2003-09-26T12:00:00+00:00,2003-09-29T14:00:00+00:00,1.14433,1.14965,13296.0276,-70.73487,
EURUSD,2003-09-29T07:00:00+00:00,2003-09-29T14:00:00+00:00,1.14078,1.14669,12114.7528,-71.59819,
EURUSD,2003-09-29T08:00:00+00:00,2003-09-29T14:00:00+00:00,1.14031,1.14669,11275.1337,-71.93535,
EURUSD,2003-09-29T09:00:00+00:00,2003-09-29T14:00:00+00:00,1.14187,1.14398,6916.8609,14.59458,
EURUSD,2003-09-29T10:00:00+00:00,2003-09-29T14:00:00+00:00,1.14088,1.14626,13370.8835,-71.93535,
EURUSD,2003-09-29T12:00:00+00:00,2003-09-29T14:00:00+00:00,1.14324,1.14721,13589.8022,53.95151,
EURUSD,2003-09-29T12:00:00+00:00,2003-09-29T14:00:00+00:00,1.14324,1.15118,4529.9341,35.96768,
EURUSD,2003-09-29T19:00:00+00:00,2003-09-29T21:00:00+00:00,1.15933,1.16147,24982.8409,53.46328,
EURUSD,2003-09-29T19:00:00+00:00,2003-09-29T21:00:00+00:00,1.15933,1.15933,8327.6136,0.00000,
EURUSD,2003-09-29T23:00:00+00:00,2003-09-30T02:00:00+00:00,1.15753,1.16366,11715.9879,-71.81901,
EURUSD,2003-09-30T04:00:00+00:00,2003-09-30T05:00:00+00:00,1.16237,1.16355,45191.1963,53.32561,
EURUSD,2003-09-30T04:00:00+00:00,2003-09-30T05:00:00+00:00,1.16237,1.16237,15063.7321,0.00000,
EURUSD,2003-09-30T01:00:00+00:00,2003-09-30T10:00:00+00:00,1.16293,1.16900,8873.8475,53.86425,
EURUSD,2003-09-30T01:00:00+00:00,2003-09-30T11:00:00+00:00,1.16293,1.16701,2957.9492,12.06843,
EURUSD,2003-09-30T05:00:00+00:00,2003-09-30T13:00:00+00:00,1.16300,1.16914,8750.0902,53.72555,
EURUSD,2003-09-30T11:00:00+00:00,2003-09-30T13:00:00+00:00,1.16491,1.16903,17546.9414,-72.29340,
EURUSD,2003-09-30T05:00:00+00:00,2003-09-30T14:00:00+00:00,1.16300,1.16675,2916.6967,10.93761,
EURUSD,2003-09-30T19:00:00+00:00,2003-10-01T10:00:00+00:00,1.16634,1.16946,17359.8789,54.16282,
EURUSD,2003-10-01T05:00:00+00:00,2003-10-01T10:00:00+00:00,1.16699,1.16884,39036.2682,-72.21710,
EURUSD,2003-10-01T08:00:00+00:00,2003-10-01T10:00:00+00:00,1.16715,1.16907,28209.8032,54.16282,
EURUSD,2003-10-01T08:00:00+00:00,2003-10-01T10:00:00+00:00,1.16715,1.16715,9403.2677,0.00000,
EURUSD,2003-10-01T09:00:00+00:00,2003-10-01T10:00:00+00:00,1.16743,1.16963,24619.4646,54.16282,
EURUSD,2003-10-01T09:00:00+00:00,2003-10-01T10:00:00+00:00,1.16743,1.16743,8206.4882,0.00000,
EURUSD,2003-09-30T19:00:00+00:00,2003-10-01T11:00:00+00:00,1.16634,1.16693,5786.6263,3.41411,
EURUSD,2003-10-01T12:00:00+00:00,2003-10-01T13:00:00+00:00,1.16633,1.17015,19150.2489,-73.15395,
EURUSD,2003-09-30T22:00:00+00:00,2003-10-01T14:00:00+00:00,1.16667,1.17158,11031.1247,54.16282,
EURUSD,2003-09-30T22:00:00+00:00,2003-10-01T14:00:00+00:00,1.16667,1.16667,3677.0416,0.00000,
EURUSD,2003-10-01T00:00:00+00:00,2003-10-01T19:00:00+00:00,1.16712,1.17248,10105.0041,54.16282,
EURUSD,2003-10-01T10:00:00+00:00,2003-10-01T19:00:00+00:00,1.16868,1.17213,15895.6108,54.83986,
EURUSD,2003-10-01T00:00:00+00:00,2003-10-01T20:00:00+00:00,1.16712,1.17098,3368.3347,13.00177,
EURUSD,2003-10-01T10:00:00+00:00,2003-10-01T20:00:00+00:00,1.16868,1.17098,5298.5369,12.18663,
EURUSD,2003-09-30T14:00:00+00:00,2003-10-01T21:00:00+00:00,1.16360,1.17323,7499.1793,-72.21710,
EURUSD,2003-09-30T17:00:00+00:00,2003-10-01T21:00:00+00:00,1.16483,1.17323,8597.2734,-72.21710,
EURUSD,2003-09-30T23:00:00+00:00,2003-10-01T21:00:00+00:00,1.16738,1.17300,9637.5128,54.16282,
EURUSD,2003-09-30T23:00:00+00:00,2003-10-01T22:00:00+00:00,1.16738,1.17072,3212.5043,10.72976,
EURUSD,2003-10-01T21:00:00+00:00,2003-10-01T22:00:00+00:00,1.17258,1.17072,39464.1058,-73.40324,
EURUSD,2003-10-01T13:00:00+00:00,2003-10-02T01:00:00+00:00,1.16927,1.17331,13444.7546,54.31681,
EURUSD,2003-09-30T07:00:00+00:00,2003-10-02T02:00:00+00:00,1.16620,1.17554,5752.2006,53.72555,
EURUSD,2003-10-01T13:00:00+00:00,2003-10-02T02:00:00+00:00,1.16927,1.17293,4481.5849,16.40260,
EURUSD,2003-09-30T07:00:00+00:00,2003-10-02T03:00:00+00:00,1.16620,1.17502,1917.4002,16.91147,
EURUSD,2003-10-02T06:00:00+00:00,2003-10-02T09:00:00+00:00,1.17276,1.16884,14194.5280,55.64255,
EURUSD,2003-10-02T06:00:00+00:00,2003-10-02T09:00:00+00:00,1.17276,1.17276,4731.5093,0.00000,
EURUSD,2003-10-02T08:00:00+00:00,2003-10-02T09:00:00+00:00,1.17342,1.17089,29324.1369,-74.19007,
EURUSD,2003-10-02T21:00:00+00:00,2003-10-03T01:00:00+00:00,1.16835,1.16970,54818.2158,-74.00459,
EURUSD,2003-10-03T00:00:00+00:00,2003-10-03T06:00:00+00:00,1.16858,1.17014,35579.1304,55.50344,
EURUSD,2003-10-03T00:00:00+00:00,2003-10-03T06:00:00+00:00,1.16858,1.16858,11859.7101,0.00000,
EURUSD,2003-10-03T04:00:00+00:00,2003-10-03T07:00:00+00:00,1.16957,1.17066,50411.3844,54.94841,
EURUSD,2003-10-03T04:00:00+00:00,2003-10-03T07:00:00+00:00,1.16957,1.16957,16803.7948,0.00000,
EURUSD,2003-10-03T06:00:00+00:00,2003-10-03T07:00:00+00:00,1.16920,1.17138,25396.6444,55.36468,
EURUSD,2003-10-03T06:00:00+00:00,2003-10-03T08:00:00+00:00,1.16920,1.16967,8465.5481,3.97881,
EURUSD,2003-10-01T14:00:00+00:00,2003-10-03T12:00:00+00:00,1.17123,1.16523,12160.6733,-72.96404,
EURUSD,2003-10-01T19:00:00+00:00,2003-10-03T12:00:00+00:00,1.17233,1.16587,11463.4778,-74.05407,
EURUSD,2003-10-02T07:00:00+00:00,2003-10-03T12:00:00+00:00,1.17128,1.16588,10304.1759,55.64255,
EURUSD,2003-10-02T15:00:00+00:00,2003-10-03T12:00:00+00:00,1.17151,1.16596,13334.1606,-74.00459,
EURUSD,2003-10-02T19:00:00+00:00,2003-10-03T12:00:00+00:00,1.16867,1.16488,14644.7080,55.50344,
EURUSD,2003-10-02T19:00:00+00:00,2003-10-03T12:00:00+00:00,1.16867,1.16867,4881.5693,0.00000,
EURUSD,2003-10-02T20:00:00+00:00,2003-10-03T12:00:00+00:00,1.16896,1.16596,24668.1971,-74.00459,
EURUSD,2003-10-02T22:00:00+00:00,2003-10-03T12:00:00+00:00,1.16799,1.16352,12416.8777,55.50344,
EURUSD,2003-10-02T22:00:00+00:00,2003-10-03T12:00:00+00:00,1.16799,1.16799,4138.9592,0.00000,
EURUSD,2003-10-03T01:00:00+00:00,2003-10-03T12:00:00+00:00,1.16964,1.16702,27963.5669,-73.26455,
EURUSD,2003-10-03T07:00:00+00:00,2003-10-03T12:00:00+00:00,1.17061,1.16702,20869.8359,-74.92271,
EURUSD,2003-10-03T10:00:00+00:00,2003-10-03T12:00:00+00:00,1.16937,1.16681,21961.6696,56.22187,
EURUSD,2003-10-03T10:00:00+00:00,2003-10-03T12:00:00+00:00,1.16937,1.16937,7320.5565,0.00000,
EURUSD,2003-10-03T11:00:00+00:00,2003-10-03T12:00:00+00:00,1.16910,1.16627,19866.3866,56.22187,
EURUSD,2003-10-03T11:00:00+00:00,2003-10-03T12:00:00+00:00,1.16910,1.16910,6622.1289,0.00000,
EURUSD,2003-09-30T10:00:00+00:00,2003-10-03T13:00:00+00:00,1.16858,1.15997,8382.4291,-72.17271,
EURUSD,2003-10-02T07:00:00+00:00,2003-10-03T13:00:00+00:00,1.17128,1.16363,3434.7253,26.27565,
EURUSD,2003-10-02T09:00:00+00:00,2003-10-03T13:00:00+00:00,1.16891,1.16114,7143.3003,55.50344,
EURUSD,2003-10-02T09:00:00+00:00,2003-10-03T14:00:00+00:00,1.16891,1.16363,2381.1001,12.57221,
EURUSD,2003-09-30T09:00:00+00:00,2003-10-03T16:00:00+00:00,1.16730,1.15717,7071.4779,-71.63407,
EURUSD,2003-10-06T05:00:00+00:00,2003-10-06T06:00:00+00:00,1.15634,1.15503,55592.9239,-72.82673,
EURUSD,2003-10-06T01:00:00+00:00,2003-10-06T12:00:00+00:00,1.15540,1.15943,18071.1490,-72.82673,
EURUSD,2003-10-06T06:00:00+00:00,2003-10-06T12:00:00+00:00,1.15547,1.15943,18206.6826,-72.09846,
EURUSD,2003-10-06T07:00:00+00:00,2003-10-06T13:00:00+00:00,1.15805,1.16301,10901.9853,54.07385,
EURUSD,2003-10-06T08:00:00+00:00,2003-10-06T13:00:00+00:00,1.15842,1.16375,10145.1871,54.07385,
EURUSD,2003-10-06T07:00:00+00:00,2003-10-06T14:00:00+00:00,1.15805,1.16259,3633.9951,16.49834,
EURUSD,2003-10-06T08:00:00+00:00,2003-10-06T14:00:00+00:00,1.15842,1.16259,3381.7290,14.10181,
EURUSD,2003-10-06T12:00:00+00:00,2003-10-06T16:00:00+00:00,1.16231,1.17153,5746.9532,52.98691,
EURUSD,2003-10-06T12:00:00+00:00,2003-10-06T17:00:00+00:00,1.16231,1.16991,1915.6511,14.55895,
EURUSD,2003-10-07T02:00:00+00:00,2003-10-07T05:00:00+00:00,1.17050,1.17188,39517.4718,54.53411,
EURUSD,2003-10-06T13:00:00+00:00,2003-10-07T06:00:00+00:00,1.16334,1.17359,5248.5869,53.79802,
EURUSD,2003-10-06T22:00:00+00:00,2003-10-07T06:00:00+00:00,1.16999,1.17203,35643.2099,-72.71215,
EURUSD,2003-10-07T01:00:00+00:00,2003-10-07T06:00:00+00:00,1.17055,1.17212,46313.4701,-72.71215,
EURUSD,2003-10-07T02:00:00+00:00,2003-10-07T06:00:00+00:00,1.17050,1.17056,13172.4906,0.79035,
EURUSD,2003-10-07T04:00:00+00:00,2003-10-07T06:00:00+00:00,1.17110,1.17260,36356.0741,54.53411,
EURUSD,2003-10-07T04:00:00+00:00,2003-10-07T06:00:00+00:00,1.17110,1.17110,12118.6914,0.00000,
EURUSD,2003-10-07T05:00:00+00:00,2003-10-07T06:00:00+00:00,1.17140,1.17320,30523.9538,54.94312,
EURUSD,2003-10-07T05:00:00+00:00,2003-10-07T06:00:00+00:00,1.17140,1.17140,10174.6513,0.00000,
EURUSD,2003-10-06T13:00:00+00:00,2003-10-07T07:00:00+00:00,1.16334,1.17232,1749.5290,15.71077,
EURUSD,2003-10-06T23:00:00+00:00,2003-10-07T08:00:00+00:00,1.17121,1.17983,6326.4630,54.53411,
EURUSD,2003-10-06T23:00:00+00:00,2003-10-07T09:00:00+00:00,1.17121,1.17688,2108.8210,11.95702,
EURUSD,2003-10-07T10:00:00+00:00,2003-10-07T13:00:00+00:00,1.17671,1.17971,24755.3071,-74.26592,
EURUSD,2003-10-08T01:00:00+00:00,2003-10-08T03:00:00+00:00,1.17740,1.17882,51776.9450,-73.52326,
EURUSD,2003-10-07T21:00:00+00:00,2003-10-08T05:00:00+00:00,1.17681,1.17904,24727.5545,55.14245,
