time_utc,open,high,low,close
2007-01-21T12:00:00Z,1.29485,1.29485,1.29485,1.29485
2007-01-21T16:00:00Z,1.29485,1.29485,1.29485,1.29485
2007-01-21T20:00:00Z,1.29485,1.29636,1.29485,1.29590
2007-01-22T00:00:00Z,1.29597,1.29758,1.29536,1.29719
2007-01-22T04:00:00Z,1.29708,1.29769,1.29603,1.29679
2007-01-22T08:00:00Z,1.29673,1.29733,1.29381,1.29494
2007-01-22T12:00:00Z,1.29481,1.29574,1.29201,1.29554
2007-01-22T16:00:00Z,1.29537,1.29659,1.29390,1.29525
2007-01-22T20:00:00Z,1.29515,1.29545,1.29383,1.29466
2007-01-23T00:00:00Z,1.29486,1.29502,1.29288,1.29379
2007-01-23T04:00:00Z,1.29391,1.29729,1.29325,1.29665
2007-01-23T08:00:00Z,1.29668,1.30281,1.29659,1.30257
2007-01-23T12:00:00Z,1.30255,1.30423,1.30147,1.30304
2007-01-23T16:00:00Z,1.30307,1.30363,1.30032,1.30211
2007-01-23T20:00:00Z,1.30201,1.30291,1.30119,1.30200
2007-01-24T00:00:00Z,1.30195,1.30323,1.30161,1.30286
2007-01-24T04:00:00Z,1.30289,1.30357,1.30048,1.30124
2007-01-24T08:00:00Z,1.30134,1.30145,1.29734,1.30031
2007-01-24T12:00:00Z,1.30035,1.30133,1.29536,1.29618
2007-01-24T16:00:00Z,1.29613,1.29679,1.29475,1.29598
2007-01-24T20:00:00Z,1.29592,1.29712,1.29506,1.29609
2007-01-25T00:00:00Z,1.29590,1.29679,1.29498,1.29580
2007-01-25T04:00:00Z,1.29563,1.29884,1.29512,1.29830
2007-01-25T08:00:00Z,1.29859,1.30002,1.29626,1.29879
2007-01-25T12:00:00Z,1.29878,1.29910,1.29645,1.29754
2007-01-25T16:00:00Z,1.29748,1.29853,1.29139,1.29274
2007-01-25T20:00:00Z,1.29281,1.29438,1.29199,1.29357
2007-01-26T00:00:00Z,1.29329,1.29391,1.29163,1.29204
2007-01-26T04:00:00Z,1.29225,1.29369,1.29146,1.29294
2007-01-26T08:00:00Z,1.29296,1.29296,1.28887,1.28969
2007-01-26T12:00:00Z,1.28967,1.29210,1.28807,1.29042
2007-01-26T16:00:00Z,1.29017,1.29275,1.29011,1.29076
2007-01-26T20:00:00Z,1.29080,1.29187,1.29030,1.29144
2007-01-27T00:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-27T04:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-27T08:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-27T12:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-27T16:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-27T20:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-28T00:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-28T04:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-28T08:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-28T12:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-28T16:00:00Z,1.29154,1.29154,1.29154,1.29154
2007-01-28T20:00:00Z,1.29154,1.29246,1.29128,1.29192
2007-01-29T00:00:00Z,1.29215,1.29215,1.28948,1.29049
2007-01-29T04:00:00Z,1.29042,1.29203,1.28964,1.29195
2007-01-29T08:00:00Z,1.29202,1.29271,1.29030,1.29194
2007-01-29T12:00:00Z,1.29207,1.29377,1.29073,1.29346
2007-01-29T16:00:00Z,1.29333,1.29655,1.29296,1.29556
2007-01-29T20:00:00Z,1.29555,1.29631,1.29436,1.29601
2007-01-30T00:00:00Z,1.29608,1.29700,1.29436,1.29639
2007-01-30T04:00:00Z,1.29675,1.29688,1.29539,1.29579
2007-01-30T08:00:00Z,1.29590,1.29683,1.29493,1.29541
2007-01-30T12:00:00Z,1.29553,1.29800,1.29484,1.29555
2007-01-30T16:00:00Z,1.29535,1.29652,1.29448,1.29603
2007-01-30T20:00:00Z,1.29613,1.29728,1.29548,1.29617
2007-01-31T00:00:00Z,1.29630,1.29642,1.29497,1.29580
2007-01-31T04:00:00Z,1.29588,1.29663,1.29479,1.29500
2007-01-31T08:00:00Z,1.29493,1.29504,1.29239,1.29357
2007-01-31T12:00:00Z,1.29338,1.30163,1.29273,1.29919
2007-01-31T16:00:00Z,1.29917,1.30356,1.29917,1.30280
2007-01-31T20:00:00Z,1.30282,1.30350,1.30171,1.30220
2007-02-01T00:00:00Z,1.30211,1.30390,1.30175,1.30280
2007-02-01T04:00:00Z,1.30287,1.30326,1.30128,1.30208
2007-02-01T08:00:00Z,1.30195,1.30300,1.30011,1.30136
2007-02-01T12:00:00Z,1.30143,1.30482,1.30044,1.30210
2007-02-01T16:00:00Z,1.30212,1.30291,1.30115,1.30213
2007-02-01T20:00:00Z,1.30206,1.30258,1.30102,1.30123
2007-02-02T00:00:00Z,1.30140,1.30218,1.30092,1.30163
2007-02-02T04:00:00Z,1.30171,1.30235,1.30108,1.30155
2007-02-02T08:00:00Z,1.30137,1.30260,1.30116,1.30226
2007-02-02T12:00:00Z,1.30234,1.30615,1.29661,1.29727
2007-02-02T16:00:00Z,1.29720,1.29761,1.29474,1.29653
2007-02-02T20:00:00Z,1.29636,1.29687,1.29562,1.29562
2007-02-03T00:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-03T04:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-03T08:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-03T12:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-03T16:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-03T20:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-04T00:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-04T04:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-04T08:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-04T12:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-04T16:00:00Z,1.29580,1.29580,1.29580,1.29580
2007-02-04T20:00:00Z,1.29580,1.29621,1.29498,1.29582
2007-02-05T00:00:00Z,1.29597,1.29609,1.29318,1.29354
2007-02-05T04:00:00Z,1.29364,1.29580,1.29274,1.29510
2007-02-05T08:00:00Z,1.29535,1.29651,1.29271,1.29329
2007-02-05T12:00:00Z,1.29313,1.29350,1.29126,1.29242
2007-02-05T16:00:00Z,1.29246,1.29360,1.29162,1.29285
2007-02-05T20:00:00Z,1.29268,1.29331,1.29185,1.29316
2007-02-06T00:00:00Z,1.29302,1.29366,1.29175,1.29194
2007-02-06T04:00:00Z,1.29232,1.29288,1.29095,1.29249
2007-02-06T08:00:00Z,1.29247,1.29473,1.29205,1.29441
2007-02-06T12:00:00Z,1.29449,1.29590,1.29381,1.29509
2007-02-06T16:00:00Z,1.29497,1.29893,1.29485,1.29781
2007-02-06T20:00:00Z,1.29775,1.29904,1.29705,1.29802
2007-02-07T00:00:00Z,1.29820,1.29875,1.29647,1.29823
2007-02-07T04:00:00Z,1.29843,1.29925,1.29693,1.29829
2007-02-07T08:00:00Z,1.29819,1.29984,1.29727,1.29851
2007-02-07T12:00:00Z,1.29873,1.30161,1.29797,1.30151
2007-02-07T16:00:00Z,1.30143,1.30232,1.30021,1.30054
2007-02-07T20:00:00Z,1.30051,1.30231,1.29997,1.30209
2007-02-08T00:00:00Z,1.30208,1.30219,1.30076,1.30150
2007-02-08T04:00:00Z,1.30167,1.30263,1.30015,1.30054
2007-02-08T08:00:00Z,1.30056,1.30068,1.29775,1.29888
2007-02-08T12:00:00Z,1.29917,1.30374,1.29759,1.30363
2007-02-08T16:00:00Z,1.30362,1.30408,1.30219,1.30369
2007-02-08T20:00:00Z,1.30355,1.30428,1.30306,1.30343
2007-02-09T00:00:00Z,1.30359,1.30425,1.30266,1.30342
2007-02-09T04:00:00Z,1.30376,1.30452,1.30014,1.30035
2007-02-09T08:00:00Z,1.30028,1.30168,1.29855,1.29988
2007-02-09T12:00:00Z,1.30003,1.30107,1.29817,1.29958
2007-02-09T16:00:00Z,1.29952,1.30128,1.29884,1.30042
2007-02-09T20:00:00Z,1.30046,1.30079,1.29960,1.30047
2007-02-10T00:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-10T04:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-10T08:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-10T12:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-10T16:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-10T20:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-11T00:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-11T04:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-11T08:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-11T12:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-11T16:00:00Z,1.30047,1.30047,1.30047,1.30047
2007-02-11T20:00:00Z,1.30047,1.30237,1.29851,1.30167
2007-02-12T00:00:00Z,1.30147,1.30196,1.30036,1.30127
2007-02-12T04:00:00Z,1.30169,1.30359,1.30092,1.30243
2007-02-12T08:00:00Z,1.30252,1.30332,1.29495,1.29548
2007-02-12T12:00:00Z,1.29535,1.29667,1.29390,1.29606
2007-02-12T16:00:00Z,1.29591,1.29689,1.29534,1.29586
2007-02-12T20:00:00Z,1.29591,1.29684,1.29531,1.29560
2007-02-13T00:00:00Z,1.29546,1.29635,1.29498,1.29562
2007-02-13T04:00:00Z,1.29560,1.29980,1.29529,1.29965
2007-02-13T08:00:00Z,1.29977,1.30141,1.29819,1.30044
2007-02-13T12:00:00Z,1.30049,1.30426,1.30008,1.30115
2007-02-13T16:00:00Z,1.30118,1.30336,1.30106,1.30307
2007-02-13T20:00:00Z,1.30313,1.30391,1.30254,1.30298
2007-02-14T00:00:00Z,1.30264,1.30402,1.30242,1.30349
2007-02-14T04:00:00Z,1.30367,1.30833,1.30218,1.30763
2007-02-14T08:00:00Z,1.30750,1.30985,1.30710,1.30779
2007-02-14T12:00:00Z,1.30783,1.31488,1.30726,1.31238
2007-02-14T16:00:00Z,1.31237,1.31316,1.31154,1.31233
2007-02-14T20:00:00Z,1.31224,1.31376,1.31183,1.31368
2007-02-15T00:00:00Z,1.31346,1.31419,1.31259,1.31285
2007-02-15T04:00:00Z,1.31297,1.31507,1.31262,1.31337
2007-02-15T08:00:00Z,1.31314,1.31418,1.31173,1.31315
2007-02-15T12:00:00Z,1.31311,1.31716,1.31238,1.31423
2007-02-15T16:00:00Z,1.31415,1.31530,1.31231,1.31470
2007-02-15T20:00:00Z,1.31472,1.31484,1.31279,1.31329
2007-02-16T00:00:00Z,1.31316,1.31409,1.31241,1.31349
2007-02-16T04:00:00Z,1.31339,1.31443,1.31264,1.31367
2007-02-16T08:00:00Z,1.31358,1.31359,1.31067,1.31222
2007-02-16T12:00:00Z,1.31232,1.31350,1.30958,1.31218
2007-02-16T16:00:00Z,1.31203,1.31421,1.31151,1.31357
2007-02-16T20:00:00Z,1.31365,1.31425,1.31293,1.31356
2007-02-17T00:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-17T04:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-17T08:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-17T12:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-17T16:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-17T20:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-18T00:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-18T04:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-18T08:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-18T12:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-18T16:00:00Z,1.31356,1.31356,1.31356,1.31356
2007-02-18T20:00:00Z,1.31356,1.31621,1.31338,1.31465
2007-02-19T00:00:00Z,1.31462,1.31583,1.31402,1.31497
2007-02-19T04:00:00Z,1.31538,1.31610,1.31351,1.31535
2007-02-19T08:00:00Z,1.31529,1.31529,1.31201,1.31299
2007-02-19T12:00:00Z,1.31302,1.31432,1.31257,1.31395
2007-02-19T16:00:00Z,1.31366,1.31594,1.31328,1.31562
2007-02-19T20:00:00Z,1.31565,1.31602,1.31438,1.31498
2007-02-20T00:00:00Z,1.31492,1.31855,1.31433,1.31761
2007-02-20T04:00:00Z,1.31777,1.31881,1.31577,1.31580
2007-02-20T08:00:00Z,1.31581,1.31595,1.31302,1.31354
2007-02-20T12:00:00Z,1.31352,1.31534,1.31327,1.31508
2007-02-20T16:00:00Z,1.31497,1.31532,1.31271,1.31335
2007-02-20T20:00:00Z,1.31339,1.31477,1.31280,1.31460
2007-02-21T00:00:00Z,1.31434,1.31488,1.31341,1.31357
2007-02-21T04:00:00Z,1.31367,1.31648,1.31310,1.31532
2007-02-21T08:00:00Z,1.31539,1.31603,1.31194,1.31313
2007-02-21T12:00:00Z,1.31325,1.31500,1.31116,1.31290
2007-02-21T16:00:00Z,1.31272,1.31435,1.31189,1.31391
2007-02-21T20:00:00Z,1.31399,1.31434,1.31280,1.31361
2007-02-22T00:00:00Z,1.31354,1.31396,1.31252,1.31317
2007-02-22T04:00:00Z,1.31333,1.31347,1.30851,1.30885
2007-02-22T08:00:00Z,1.30877,1.31035,1.30796,1.30902
2007-02-22T12:00:00Z,1.30916,1.31153,1.30861,1.31067
2007-02-22T16:00:00Z,1.31043,1.31404,1.31040,1.31246
2007-02-22T20:00:00Z,1.31243,1.31280,1.31143,1.31212
2007-02-23T00:00:00Z,1.31227,1.31265,1.31112,1.31183
2007-02-23T04:00:00Z,1.31209,1.31281,1.31062,1.31257
2007-02-23T08:00:00Z,1.31263,1.31271,1.31018,1.31146
2007-02-23T12:00:00Z,1.31130,1.31863,1.31013,1.31663
2007-02-23T16:00:00Z,1.31622,1.31786,1.31555,1.31630
2007-02-23T20:00:00Z,1.31633,1.31717,1.31561,1.31627
2007-02-24T00:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-24T04:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-24T08:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-24T12:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-24T16:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-24T20:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-25T00:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-25T04:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-25T08:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-25T12:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-25T16:00:00Z,1.31627,1.31627,1.31627,1.31627
2007-02-25T20:00:00Z,1.31627,1.31860,1.31627,1.31800
2007-02-26T00:00:00Z,1.31808,1.31971,1.31728,1.31882
2007-02-26T04:00:00Z,1.31916,1.31924,1.31683,1.31777
2007-02-26T08:00:00Z,1.31777,1.31824,1.31517,1.31552
2007-02-26T12:00:00Z,1.31560,1.31781,1.31491,1.31689
2007-02-26T16:00:00Z,1.31681,1.31855,1.31520,1.31826
2007-02-26T20:00:00Z,1.31818,1.31935,1.31744,1.31911
2007-02-27T00:00:00Z,1.31911,1.32024,1.31686,1.31844
2007-02-27T04:00:00Z,1.31849,1.31877,1.31579,1.31680
2007-02-27T08:00:00Z,1.31676,1.32282,1.31669,1.32139
2007-02-27T12:00:00Z,1.32144,1.32476,1.32076,1.32438
2007-02-27T16:00:00Z,1.32418,1.32578,1.32295,1.32415
2007-02-27T20:00:00Z,1.32412,1.32556,1.32253,1.32259
2007-02-28T00:00:00Z,1.32297,1.32369,1.32075,1.32123
2007-02-28T04:00:00Z,1.32129,1.32254,1.31939,1.32099
2007-02-28T08:00:00Z,1.32073,1.32121,1.31787,1.31887
2007-02-28T12:00:00Z,1.31888,1.32257,1.31862,1.32107
2007-02-28T16:00:00Z,1.32092,1.32336,1.32034,1.32301
2007-02-28T20:00:00Z,1.32295,1.32358,1.32184,1.32273
2007-03-01T00:00:00Z,1.32255,1.32389,1.32201,1.32209
2007-03-01T04:00:00Z,1.32209,1.32282,1.32029,1.32267
2007-03-01T08:00:00Z,1.32287,1.32387,1.32122,1.32187
2007-03-01T12:00:00Z,1.32184,1.32338,1.31609,1.31621
2007-03-01T16:00:00Z,1.31622,1.31952,1.31547,1.31952
2007-03-01T20:00:00Z,1.31949,1.31954,1.31620,1.31644
2007-03-02T00:00:00Z,1.31656,1.31732,1.31611,1.31690
2007-03-02T04:00:00Z,1.31686,1.31812,1.31609,1.31759
2007-03-02T08:00:00Z,1.31736,1.31780,1.31408,1.31593
2007-03-02T12:00:00Z,1.31595,1.31838,1.31525,1.31687
2007-03-02T16:00:00Z,1.31693,1.31998,1.31681,1.31884
2007-03-02T20:00:00Z,1.31895,1.31967,1.31833,1.31882
2007-03-03T00:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-03T04:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-03T08:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-03T12:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-03T16:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-03T20:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-04T00:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-04T04:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-04T08:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-04T12:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-04T16:00:00Z,1.31882,1.31882,1.31882,1.31882
2007-03-04T20:00:00Z,1.31882,1.32101,1.31817,1.31820
2007-03-05T00:00:00Z,1.31802,1.31926,1.31174,1.31450
2007-03-05T04:00:00Z,1.31443,1.31735,1.31327,1.31425
2007-03-05T08:00:00Z,1.31408,1.31523,1.30856,1.30940
2007-03-05T12:00:00Z,1.30956,1.31145,1.30723,1.30979
2007-03-05T16:00:00Z,1.30960,1.31112,1.30833,1.30981
2007-03-05T20:00:00Z,1.30979,1.30986,1.30782,1.30840
2007-03-06T00:00:00Z,1.30813,1.31113,1.30798,1.31071
2007-03-06T04:00:00Z,1.31078,1.31262,1.30923,1.31211
2007-03-06T08:00:00Z,1.31215,1.31295,1.31013,1.31159
2007-03-06T12:00:00Z,1.31157,1.31171,1.30860,1.31057
2007-03-06T16:00:00Z,1.31043,1.31215,1.31002,1.31185
2007-03-06T20:00:00Z,1.31187,1.31390,1.31131,1.31332
2007-03-07T00:00:00Z,1.31338,1.31369,1.31137,1.31235
2007-03-07T04:00:00Z,1.31225,1.31348,1.31086,1.31226
2007-03-07T08:00:00Z,1.31205,1.31271,1.31116,1.31222
2007-03-07T12:00:00Z,1.31220,1.31523,1.31184,1.31441
2007-03-07T16:00:00Z,1.31420,1.31844,1.31343,1.31814
2007-03-07T20:00:00Z,1.31820,1.31833,1.31636,1.31747
2007-03-08T00:00:00Z,1.31735,1.31813,1.31634,1.31658
2007-03-08T04:00:00Z,1.31654,1.31793,1.31626,1.31703
2007-03-08T08:00:00Z,1.31681,1.31695,1.31397,1.31474
2007-03-08T12:00:00Z,1.31454,1.31687,1.31154,1.31238
2007-03-08T16:00:00Z,1.31223,1.31445,1.31183,1.31347
2007-03-08T20:00:00Z,1.31332,1.31391,1.31195,1.31365
2007-03-09T00:00:00Z,1.31343,1.31559,1.31316,1.31529
2007-03-09T04:00:00Z,1.31541,1.31578,1.31407,1.31419
2007-03-09T08:00:00Z,1.31432,1.31548,1.31365,1.31504
2007-03-09T12:00:00Z,1.31508,1.31583,1.30864,1.31123
2007-03-09T16:00:00Z,1.31116,1.31206,1.31006,1.31135
2007-03-09T20:00:00Z,1.31131,1.31163,1.31062,1.31118
2007-03-10T00:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-10T04:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-10T08:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-10T12:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-10T16:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-10T20:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-11T00:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-11T04:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-11T08:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-11T12:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-11T16:00:00Z,1.31126,1.31126,1.31126,1.31126
2007-03-11T20:00:00Z,1.31126,1.31415,1.31068,1.31242
2007-03-12T00:00:00Z,1.31221,1.31260,1.31073,1.31082
2007-03-12T04:00:00Z,1.31103,1.31315,1.31054,1.31254
2007-03-12T08:00:00Z,1.31260,1.31805,1.31250,1.31737
2007-03-12T12:00:00Z,1.31739,1.31921,1.31445,1.31843
2007-03-12T16:00:00Z,1.31829,1.31992,1.31716,1.31898
2007-03-12T20:00:00Z,1.31897,1.31969,1.31799,1.31860
2007-03-13T00:00:00Z,1.31857,1.31910,1.31750,1.31829
2007-03-13T04:00:00Z,1.31858,1.31875,1.31604,1.31653
2007-03-13T08:00:00Z,1.31646,1.31901,1.31547,1.31850
2007-03-13T12:00:00Z,1.31845,1.32186,1.31763,1.31981
2007-03-13T16:00:00Z,1.31964,1.32182,1.31833,1.31893
2007-03-13T20:00:00Z,1.31886,1.32050,1.31821,1.31867
2007-03-14T00:00:00Z,1.31856,1.31978,1.31818,1.31908
2007-03-14T04:00:00Z,1.31908,1.32074,1.31825,1.31947
2007-03-14T08:00:00Z,1.31954,1.32087,1.31779,1.31884
2007-03-14T12:00:00Z,1.31910,1.32306,1.31764,1.32233
2007-03-14T16:00:00Z,1.32245,1.32440,1.32122,1.32251
2007-03-14T20:00:00Z,1.32252,1.32318,1.32116,1.32318
2007-03-15T00:00:00Z,1.32323,1.32323,1.32140,1.32260
2007-03-15T04:00:00Z,1.32253,1.32291,1.32071,1.32130
2007-03-15T08:00:00Z,1.32121,1.32208,1.31919,1.32180
2007-03-15T12:00:00Z,1.32174,1.32482,1.32033,1.32462
2007-03-15T16:00:00Z,1.32452,1.32507,1.32241,1.32321
2007-03-15T20:00:00Z,1.32336,1.32791,1.32268,1.32783
2007-03-16T00:00:00Z,1.32780,1.33128,1.32722,1.32910
2007-03-16T04:00:00Z,1.32911,1.33097,1.32792,1.33056
2007-03-16T08:00:00Z,1.33043,1.33381,1.32939,1.33247
2007-03-16T12:00:00Z,1.33245,1.33341,1.33011,1.33054
2007-03-16T16:00:00Z,1.33054,1.33192,1.33019,1.33101
2007-03-16T20:00:00Z,1.33114,1.33183,1.33063,1.33106
2007-03-17T00:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-17T04:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-17T08:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-17T12:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-17T16:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-17T20:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-18T00:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-18T04:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-18T08:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-18T12:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-18T16:00:00Z,1.33103,1.33103,1.33103,1.33103
2007-03-18T20:00:00Z,1.33103,1.33196,1.33064,1.33161
2007-03-19T00:00:00Z,1.33142,1.33241,1.32946,1.33033
2007-03-19T04:00:00Z,1.33063,1.33105,1.32831,1.33021
2007-03-19T08:00:00Z,1.33003,1.33167,1.32780,1.32923
2007-03-19T12:00:00Z,1.32925,1.33064,1.32861,1.32963
2007-03-19T16:00:00Z,1.32963,1.33035,1.32803,1.32959
2007-03-19T20:00:00Z,1.32958,1.33122,1.32881,1.33095
2007-03-20T00:00:00Z,1.33097,1.33115,1.32758,1.32876
2007-03-20T04:00:00Z,1.32880,1.33061,1.32804,1.33047
2007-03-20T08:00:00Z,1.33022,1.33035,1.32701,1.32833
2007-03-20T12:00:00Z,1.32850,1.33084,1.32813,1.32899
2007-03-20T16:00:00Z,1.32876,1.33188,1.32840,1.33175
2007-03-20T20:00:00Z,1.33170,1.33232,1.33066,1.33135
2007-03-21T00:00:00Z,1.33137,1.33185,1.33058,1.33112
2007-03-21T04:00:00Z,1.33149,1.33182,1.33009,1.33117
2007-03-21T08:00:00Z,1.33104,1.33197,1.32904,1.32981
2007-03-21T12:00:00Z,1.32984,1.33071,1.32861,1.33030
2007-03-21T16:00:00Z,1.33027,1.33882,1.32941,1.33866
2007-03-21T20:00:00Z,1.33866,1.34094,1.33719,1.33956
2007-03-22T00:00:00Z,1.33958,1.34002,1.33781,1.33863
2007-03-22T04:00:00Z,1.33847,1.33893,1.33648,1.33752
2007-03-22T08:00:00Z,1.33764,1.33784,1.33461,1.33621
2007-03-22T12:00:00Z,1.33604,1.33717,1.33424,1.33570
2007-03-22T16:00:00Z,1.33564,1.33607,1.33090,1.33337
2007-03-22T20:00:00Z,1.33343,1.33368,1.33201,1.33285
2007-03-23T00:00:00Z,1.33311,1.33319,1.33156,1.33164
2007-03-23T04:00:00Z,1.33172,1.33374,1.33144,1.33282
2007-03-23T08:00:00Z,1.33268,1.33342,1.33005,1.33119
2007-03-23T12:00:00Z,1.33114,1.33407,1.32865,1.33000
2007-03-23T16:00:00Z,1.32999,1.33081,1.32807,1.32874
2007-03-23T20:00:00Z,1.32883,1.32883,1.32762,1.32789
2007-03-24T00:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-24T04:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-24T08:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-24T12:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-24T16:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-24T20:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-25T00:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-25T04:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-25T08:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-25T12:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-25T16:00:00Z,1.32812,1.32812,1.32812,1.32812
2007-03-25T20:00:00Z,1.32812,1.32933,1.32571,1.32708
2007-03-26T00:00:00Z,1.32724,1.32733,1.32578,1.32607
2007-03-26T04:00:00Z,1.32615,1.32807,1.32534,1.32720
2007-03-26T08:00:00Z,1.32724,1.32753,1.32566,1.32690
2007-03-26T12:00:00Z,1.32685,1.33455,1.32577,1.33340
2007-03-26T16:00:00Z,1.33347,1.33389,1.33236,1.33274
2007-03-26T20:00:00Z,1.33263,1.33347,1.33208,1.33267
2007-03-27T00:00:00Z,1.33277,1.33337,1.33192,1.33252
2007-03-27T04:00:00Z,1.33250,1.33388,1.33193,1.33298
2007-03-27T08:00:00Z,1.33310,1.33511,1.33211,1.33449
2007-03-27T12:00:00Z,1.33453,1.33622,1.33301,1.33545
2007-03-27T16:00:00Z,1.33550,1.33550,1.33013,1.33498
2007-03-27T20:00:00Z,1.33483,1.33667,1.33113,1.33482
2007-03-28T00:00:00Z,1.33200,1.33542,1.33022,1.33296
2007-03-28T04:00:00Z,1.33316,1.33586,1.33006,1.33350
2007-03-28T08:00:00Z,1.33352,1.33528,1.33229,1.33454
2007-03-28T12:00:00Z,1.33456,1.33716,1.33282,1.33302
2007-03-28T16:00:00Z,1.33298,1.33405,1.33072,1.33099
2007-03-28T20:00:00Z,1.33103,1.33179,1.33052,1.33082
